Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
594.374	09:55:26.374	37.300882785	-3.686342859	0.25	1	-0.152617	-0.197168	16.481825	1.322442	-0.100347	-0.100347	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1653	0.051504	2.430053	0.241167
594.624	09:55:26.624	37.300882785	-3.686342859	0.25	1	-0.152617	-0.197168	16.481825	1.322442	-0.100347	-0.100347	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1653	0.051504	2.430053	0.241167
594.874	09:55:26.874	37.300882785	-3.686342859	0.25	1	-0.152617	-0.197168	16.481825	1.322442	-0.100347	-0.100347	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1653	0.051504	2.430053	0.241167
595.124	09:55:27.124	37.300882785	-3.686342859	0.25	1	-0.152617	-0.197168	16.481825	1.322442	-0.100347	-0.100347	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1653	0.042233	2.519411	0.217241
595.374	09:55:27.374	37.300882785	-3.686342859	0.25	1	-0.152617	-0.197168	16.481825	1.322442	-0.100347	-0.100347	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1653	0.042233	2.519411	0.217241
595.624	09:55:27.624	37.300852568	-3.686315504	0.25	1	-0.152617	-0.197168	16.481825	1.322442	-0.100347	-0.100347	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
595.874	09:55:27.874	37.300852568	-3.686315504	0.25	1	-0.150767	-0.198821	16.648462	1.327231	-0.100691	-0.100691	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
596.124	09:55:28.124	37.300852568	-3.686315504	0.25	1	-0.150767	-0.198821	16.648462	1.327231	-0.100691	-0.100691	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
596.374	09:55:28.374	37.300852568	-3.686315504	0.25	1	-0.150767	-0.198821	16.648462	1.327231	-0.100691	-0.100691	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
596.624	09:55:28.624	37.300852568	-3.686315504	0.25	1	-0.150767	-0.198821	16.648462	1.327231	-0.100691	-0.100691	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
596.874	09:55:28.874	37.300852568	-3.686315504	0.25	1	-0.158626	-0.200229	16.852299	1.310154	-0.099463	-0.099463	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
597.124	09:55:29.124	37.300852568	-3.686315504	0.25	1	-0.158626	-0.200229	16.852299	1.310154	-0.099463	-0.099463	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1670	0.042233	2.519411	0.217241
597.374	09:55:29.374	37.300820990	-3.686289491	0.25	1	-0.158626	-0.200229	16.852299	1.310154	-0.099463	-0.099463	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1690	0.042233	2.519411	0.217241
597.624	09:55:29.624	37.300788140	-3.686265159	0.25	1	-0.151988	-0.201184	17.040829	1.280913	-0.097357	-0.097357	0	0	1227	15239	110	40	64	457	504.8	422.	-277.	8	1709	0.049021	2.592005	0.290275
597.874	09:55:29.874	37.300754109	-3.686242509	0.25	1	-0.16194	-0.202579	17.115435	1.307337	-0.099261	-0.099261	0	0	1227	15239	110	40	65	458	487.9	407.5	-268.2	8	1717	0.049021	2.592005	0.290275
598.124	09:55:30.124	37.300754109	-3.686242509	0.25	1	-0.172123	-0.203939	17.331469	1.283245	-0.097525	-0.097525	0	0	1227	15239	110	40	65	458	487.9	407.5	-268.2	8	1717	0.037958	2.743063	0.306431
598.374	09:55:30.374	37.300684210	-3.686203285	0.25	1	-0.172123	-0.203939	17.331469	1.283245	-0.097525	-0.097525	0	0	1227	15239	110	40	65	458	487.9	407.5	-268.2	8	1752	0.037958	2.743063	0.306431
598.624	09:55:30.624	37.300647445	-3.686185687	0.25	1	-0.171295	-0.205647	17.608646	1.249995	-0.095125	-0.095125	0	0	1227	15239	110	40	65	458	487.9	407.5	-268.2	8	1765	0.026452	2.843251	0.300124
598.874	09:55:30.874	37.300609766	-3.686170338	0.25	1	-0.16862	-0.206292	17.744541	1.225911	-0.093382	-0.093382	0	0	1227	15239	110	40	66	459	471.	391.5	-261.9	8	1779	0.026452	2.843251	0.300124
599.124	09:55:31.124	37.300609766	-3.686170338	0.25	1	-0.16862	-0.206292	17.744541	1.225911	-0.093382	-0.093382	0	0	1227	15239	110	40	66	459	471.	391.5	-261.9	8	1779	0.026452	2.843251	0.300124
599.374	09:55:31.374	37.300609766	-3.686170338	0.25	1	-0.16862	-0.206292	17.744541	1.225911	-0.093382	-0.093382	0	0	1227	15239	110	40	66	459	471.	391.5	-261.9	8	1779	0.026452	2.843251	0.300124
599.624	09:55:31.624	37.300491424	-3.686137782	0.25	1	-0.16862	-0.206292	17.744541	1.225911	-0.093382	-0.093382	0	0	1227	15239	110	40	66	459	471.	391.5	-261.9	8	1809	0.026452	2.843251	0.300124
599.874	09:55:31.874	37.300450988	-3.686131435	0.25	1	-0.170633	-0.209191	18.179947	1.179186	-0.08999	-0.08999	0	0	1227	15239	110	40	68	460	454.7	374.	-258.6	8	1822	0.026452	2.843251	0.300124
600.124	09:55:32.124	37.300410542	-3.686127118	0.25	1	-0.175121	-0.207544	18.063412	1.157845	-0.088437	-0.088437	0	0	1227	15239	110	40	68	460	454.7	374.	-258.6	8	1810	-0.0087	3.114939	0.306325
600.374	09:55:32.374	37.300370170	-3.686125397	0.25	1	-0.175394	-0.208289	18.195145	1.138067	-0.086995	-0.086995	0	0	1227	15239	110	40	68	460	454.7	374.	-258.6	8	1823	-0.0087	3.114939	0.306325
600.624	09:55:32.624	37.300329155	-3.686125702	0.25	1	-0.180685	-0.208216	18.289219	1.099763	-0.084196	-0.084196	0	0	1227	15239	110	40	68	460	454.7	374.	-258.6	8	1833	-0.009563	-3.084948	0.382062
600.874	09:55:32.874	37.300288574	-3.686129057	0.25	1	-0.173799	-0.208099	18.285271	1.096611	-0.083965	-0.083965	0	0	1227	15239	110	40	69	461	439.8	355.8	-258.6	8	1832	-0.009563	-3.084948	0.382062
601.124	09:55:33.124	37.300247709	-3.686134553	0.25	1	-0.185526	-0.208017	18.367456	1.062064	-0.081432	-0.081432	0	0	1227	15239	110	40	69	461	439.8	355.8	-258.6	8	1840	-0.043431	-2.987057	0.3024
601.374	09:55:33.374	37.300207015	-3.686141856	0.25	1	-0.187946	-0.206499	18.276777	1.0359	-0.079509	-0.079509	0	0	1227	15239	110	40	69	461	439.8	355.8	-258.6	8	1831	-0.043431	-2.987057	0.3024
601.624	09:55:33.624	37.300207015	-3.686141856	0.25	1	-0.181376	-0.206842	18.383139	1.008717	-0.077507	-0.077507	0	0	1227	15239	110	40	69	461	439.8	355.8	-258.6	8	1831	-0.03167	-2.932385	0.357965
601.874	09:55:33.874	37.300166935	-3.686151985	0.25	1	-0.179337	-0.207057	18.462498	0.986623	-0.075876	-0.075876	0	0	1227	15239	110	40	70	462	427.4	337.8	-261.9	8	1841	-0.03167	-2.932385	0.357965
602.124	09:55:34.124	37.300166935	-3.686151985	0.25	1	-0.168915	-0.207811	18.496996	1.003801	-0.077144	-0.077144	0	0	1204	15381	110	45	70	462	427.4	337.8	-261.9	8	1841	-0.048189	-2.808096	0.312179
602.374	09:55:34.374	37.300049031	-3.686199093	0.25	1	-0.178863	-0.208599	18.613806	0.990273	-0.076146	-0.076146	0	0	1204	15381	110	45	70	462	427.4	337.8	-261.9	8	1864	-0.048189	-2.808096	0.312179
602.624	09:55:34.624	37.300049031	-3.686199093	0.25	1	-0.184519	-0.20678	18.490725	0.964296	-0.074225	-0.074225	0	0	1204	15381	110	45	70	462	427.4	337.8	-261.9	8	1864	-0.025078	-2.667842	0.357784
602.874	09:55:34.874	37.300010696	-3.686219281	0.25	1	-0.191808	-0.206715	18.508476	0.954692	-0.073514	-0.073514	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1852	-0.025078	-2.667842	0.357784
603.124	09:55:35.124	37.300010696	-3.686219281	0.25	1	-0.191808	-0.206715	18.508476	0.954692	-0.073514	-0.073514	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1852	-0.025078	-2.667842	0.357784
603.374	09:55:35.374	37.300010696	-3.686219281	0.25	1	-0.191808	-0.206715	18.508476	0.954692	-0.073514	-0.073514	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1852	-0.025078	-2.667842	0.357784
603.624	09:55:35.624	37.299739614	-3.686458730	0.25	1	-0.191808	-0.206715	18.508476	0.954692	-0.073514	-0.073514	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1855	-0.025078	-2.667842	0.357784
603.874	09:55:35.874	37.299739614	-3.686458730	0.25	1	-0.174729	-0.204915	18.528427	0.872689	-0.067421	-0.067421	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1855	-0.025078	-2.667842	0.357784
604.124	09:55:36.124	37.299739614	-3.686458730	0.25	1	-0.174729	-0.204915	18.528427	0.872689	-0.067421	-0.067421	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1855	-0.025078	-2.667842	0.357784
604.374	09:55:36.374	37.299739614	-3.686458730	0.25	1	-0.174729	-0.204915	18.528427	0.872689	-0.067421	-0.067421	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1855	-0.025078	-2.667842	0.357784
604.624	09:55:36.624	37.299739614	-3.686458730	0.25	1	-0.186852	-0.202986	18.439348	0.828303	-0.064105	-0.064105	0	0	1204	15381	110	45	71	463	418.6	321.	-268.7	8	1855	-0.025078	-2.667842	0.357784
604.874	09:55:36.874	37.299739614	-3.686458730	0.25	1	-0.186852	-0.202986	18.439348	0.828303	-0.064105	-0.064105	0	0	1204	15381	110	45	74	465	412.7	292.	-291.6	8	1855	-0.025078	-2.667842	0.357784
605.124	09:55:37.124	37.299711538	-3.686497289	0.25	1	-0.179477	-0.203299	18.425327	0.846932	-0.065498	-0.065498	0	0	1204	15381	110	45	74	465	412.7	292.	-291.6	8	1846	-0.040351	-2.236449	0.363507
605.374	09:55:37.374	37.299685255	-3.686537444	0.25	1	-0.161473	-0.203762	18.348139	0.896826	-0.069218	-0.069218	0	0	1204	15381	110	45	74	465	412.7	292.	-291.6	8	1844	-0.040351	-2.236449	0.363507
605.624	09:55:37.624	37.299661036	-3.686579197	0.25	1	-0.168655	-0.20074	18.164654	0.845109	-0.065362	-0.065362	0	0	1204	15381	110	45	74	465	412.7	292.	-291.6	8	1837	-0.04699	-2.103121	0.291102
605.874	09:55:37.874	37.299638432	-3.686622319	0.25	1	-0.172309	-0.199382	18.028635	0.843129	-0.065214	-0.065214	0	0	1204	15381	110	45	75	466	416.4	281.8	-306.6	8	1819	-0.04699	-2.103121	0.291102
606.124	09:55:38.124	37.299617357	-3.686665906	0.25	1	-0.173155	-0.197036	17.876329	0.806816	-0.062496	-0.062496	0	0	1204	15381	110	45	75	466	416.4	281.8	-306.6	8	1805	-0.042517	-2.022427	0.322681
606.374	09:55:38.374	37.299597900	-3.686710298	0.25	1	-0.174664	-0.197582	17.849621	0.839917	-0.064974	-0.064974	0	0	1204	15381	110	45	75	466	416.4	281.8	-306.6	8	1790	-0.042517	-2.022427	0.322681
606.624	09:55:38.624	37.299580240	-3.686755721	0.25	1	-0.175887	-0.194173	17.678997	0.767057	-0.059511	-0.059511	0	0	1204	15381	110	45	75	466	416.4	281.8	-306.6	8	1787	-0.02527	-1.940472	0.306268
606.874	09:55:38.874	37.299563929	-3.686801608	0.25	1	-0.161027	-0.193453	17.449556	0.828136	-0.064093	-0.064093	0	0	1204	15381	110	45	76	467	423.8	274.5	-322.9	8	1769	-0.02527	-1.940472	0.306268
607.124	09:55:39.124	37.299550318	-3.686848197	0.25	1	-0.160028	-0.191831	17.25218	0.839027	-0.064907	-0.064907	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1747	-0.049089	-1.80733	0.25313
607.374	09:55:39.374	37.299538869	-3.686895144	0.25	1	-0.167874	-0.19033	17.18721	0.803342	-0.062235	-0.062235	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1727	-0.049089	-1.80733	0.25313
607.624	09:55:39.624	37.299520291	-3.686989866	0.25	1	-0.161982	-0.190839	17.141747	0.841572	-0.065098	-0.065098	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1716	-0.059898	-1.769167	0.213134
607.874	09:55:39.874	37.299513525	-3.687037532	0.25	1	-0.167017	-0.188295	17.060427	0.769901	-0.059724	-0.059724	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1707	-0.059898	-1.769167	0.213134
608.124	09:55:40.124	37.299513525	-3.687037532	0.25	1	-0.167017	-0.188295	17.060427	0.769901	-0.059724	-0.059724	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1707	-0.059898	-1.769167	0.213134
608.374	09:55:40.374	37.300051470	-3.688200764	0.25	1	-0.167017	-0.188295	17.060427	0.769901	-0.059724	-0.059724	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1447	-0.059898	-1.769167	0.213134
608.624	09:55:40.624	37.300082216	-3.688214810	0.25	1	-0.167017	-0.188295	17.060427	0.769901	-0.059724	-0.059724	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.059898	-1.769167	0.213134
608.874	09:55:40.874	37.300082216	-3.688214810	0.25	1	-0.106591	-0.175574	14.509313	1.184725	-0.090393	-0.090393	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.059898	-1.769167	0.213134
609.124	09:55:41.124	37.300082216	-3.688214810	0.25	1	-0.106591	-0.175574	14.509313	1.184725	-0.090393	-0.090393	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.059898	-1.769167	0.213134
609.374	09:55:41.374	37.300082216	-3.688214810	0.25	1	-0.106591	-0.175574	14.509313	1.184725	-0.090393	-0.090393	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.059898	-1.769167	0.213134
609.624	09:55:41.624	37.300082216	-3.688214810	0.25	1	-0.09275	-0.177841	14.45268	1.280797	-0.097349	-0.097349	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.059898	-1.769167	0.213134
609.874	09:55:41.874	37.300082216	-3.688214810	0.25	1	-0.09275	-0.177841	14.45268	1.280797	-0.097349	-0.097349	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	0.002467	-0.222113	0.090312
610.124	09:55:42.124	37.300082216	-3.688214810	0.25	1	-0.131936	-0.178151	14.501388	1.276771	-0.097058	-0.097058	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	0.002467	-0.222113	0.090312
610.374	09:55:42.374	37.300082216	-3.688214810	0.25	1	-0.131936	-0.178151	14.501388	1.276771	-0.097058	-0.097058	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	0.002467	-0.222113	0.090312
610.624	09:55:42.624	37.300082216	-3.688214810	0.25	1	-0.131936	-0.178151	14.501388	1.276771	-0.097058	-0.097058	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.003252	-0.100619	0.139614
610.874	09:55:42.874	37.300082216	-3.688214810	0.25	1	-0.131936	-0.178151	14.501388	1.276771	-0.097058	-0.097058	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1456	-0.003252	-0.100619	0.139614
611.124	09:55:43.124	37.300371555	-3.688277361	0.25	1	-0.131936	-0.178151	14.501388	1.276771	-0.097058	-0.097058	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1463	-0.003252	-0.100619	0.139614
611.374	09:55:43.374	37.300371555	-3.688277361	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1463	-0.003252	-0.100619	0.139614
611.624	09:55:43.624	37.300371555	-3.688277361	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1463	-0.003252	-0.100619	0.139614
611.874	09:55:43.874	37.300503385	-3.688269084	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1468	-0.003252	-0.100619	0.139614
612.124	09:55:44.124	37.300503385	-3.688269084	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1468	-0.003252	-0.100619	0.139614
612.374	09:55:44.374	37.300503385	-3.688269084	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1468	0.052709	0.135469	0.23026
612.624	09:55:44.624	37.300503385	-3.688269084	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1468	0.052709	0.135469	0.23026
612.874	09:55:44.874	37.300536140	-3.688263177	0.25	1	-0.130574	-0.177622	14.572289	1.236826	-0.094172	-0.094172	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.052709	0.135469	0.23026
613.124	09:55:45.124	37.300536140	-3.688263177	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.052709	0.135469	0.23026
613.374	09:55:45.374	37.300536140	-3.688263177	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.052709	0.135469	0.23026
613.624	09:55:45.624	37.300536140	-3.688263177	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.052709	0.135469	0.23026
613.874	09:55:45.874	37.300536140	-3.688263177	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.052709	0.135469	0.23026
614.124	09:55:46.124	37.300536140	-3.688263177	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.05063	0.23487	0.218556
614.374	09:55:46.374	37.300536140	-3.688263177	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1457	0.05063	0.23487	0.218556
614.624	09:55:46.624	37.300599702	-3.688245026	0.25	1	-0.128664	-0.174529	14.529502	1.141608	-0.087253	-0.087253	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
614.874	09:55:46.874	37.300599702	-3.688245026	0.25	1	-0.105759	-0.172486	14.313452	1.137371	-0.086944	-0.086944	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
615.124	09:55:47.124	37.300599702	-3.688245026	0.25	1	-0.105759	-0.172486	14.313452	1.137371	-0.086944	-0.086944	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
615.374	09:55:47.374	37.300599702	-3.688245026	0.25	1	-0.105759	-0.172486	14.313452	1.137371	-0.086944	-0.086944	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
615.624	09:55:47.624	37.300599702	-3.688245026	0.25	1	-0.105759	-0.172486	14.313452	1.137371	-0.086944	-0.086944	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
615.874	09:55:47.874	37.300599702	-3.688245026	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
616.124	09:55:48.124	37.300630690	-3.688233009	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
616.374	09:55:48.374	37.300630690	-3.688233009	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
616.624	09:55:48.624	37.300630690	-3.688233009	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
616.874	09:55:48.874	37.300630690	-3.688233009	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.05063	0.23487	0.218556
617.124	09:55:49.124	37.300630690	-3.688233009	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.022916	0.299852	0.130071
617.374	09:55:49.374	37.300630690	-3.688233009	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1436	0.022916	0.299852	0.130071
617.624	09:55:49.624	37.300661143	-3.688219747	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1418	0.022916	0.299852	0.130071
617.874	09:55:49.874	37.300661143	-3.688219747	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1418	0.022916	0.299852	0.130071
618.124	09:55:50.124	37.300661143	-3.688219747	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	76	467	423.8	274.5	-322.9	8	1418	0.022916	0.299852	0.130071
618.374	09:55:50.374	37.300661143	-3.688219747	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.022916	0.299852	0.130071
618.624	09:55:50.624	37.300661143	-3.688219747	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.022916	0.299852	0.130071
618.874	09:55:50.874	37.300661143	-3.688219747	0.25	1	-0.092274	-0.173137	14.313135	1.16029	-0.088615	-0.088615	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.022916	0.299852	0.130071
619.124	09:55:51.124	37.300661143	-3.688219747	0.25	1	-0.115067	-0.163969	13.968225	0.945269	-0.072816	-0.072816	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.022916	0.299852	0.130071
619.374	09:55:51.374	37.300661143	-3.688219747	0.25	1	-0.115067	-0.163969	13.968225	0.945269	-0.072816	-0.072816	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.022916	0.299852	0.130071
619.624	09:55:51.624	37.300661143	-3.688219747	0.25	1	-0.115067	-0.163969	13.968225	0.945269	-0.072816	-0.072816	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.046467	1.1434	0.145956
619.874	09:55:51.874	37.300661143	-3.688219747	0.25	1	-0.115067	-0.163969	13.968225	0.945269	-0.072816	-0.072816	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1418	0.046467	1.1434	0.145956
620.124	09:55:52.124	37.301189101	-3.687580500	0.25	1	-0.115067	-0.163969	13.968225	0.945269	-0.072816	-0.072816	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1399	0.046467	1.1434	0.145956
620.374	09:55:52.374	37.301189101	-3.687580500	0.25	1	-0.122718	-0.16557	13.951654	1.007495	-0.077417	-0.077417	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1399	0.046467	1.1434	0.145956
620.624	09:55:52.624	37.301189101	-3.687580500	0.25	1	-0.122718	-0.16557	13.951654	1.007495	-0.077417	-0.077417	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1399	0.046467	1.1434	0.145956
620.874	09:55:52.874	37.301189101	-3.687580500	0.25	1	-0.122718	-0.16557	13.951654	1.007495	-0.077417	-0.077417	0	0	1204	15523	110	50	93	481	596.4	398.8	-443.5	8	1399	0.046467	1.1434	0.145956
621.124	09:55:53.124	37.301189101	-3.687580500	0.25	1	-0.122718	-0.16557	13.951654	1.007495	-0.077417	-0.077417	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1399	0.046467	1.1434	0.145956
621.374	09:55:53.374	37.301189101	-3.687580500	0.25	1	-0.117497	-0.164332	13.90494	0.978512	-0.075277	-0.075277	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1399	0.046467	1.1434	0.145956
621.624	09:55:53.624	37.301199413	-3.687543246	0.25	1	-0.117497	-0.164332	13.90494	0.978512	-0.075277	-0.075277	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1393	0.046467	1.1434	0.145956
621.874	09:55:53.874	37.301199413	-3.687543246	0.25	1	-0.117497	-0.164332	13.90494	0.978512	-0.075277	-0.075277	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1393	0.046467	1.1434	0.145956
622.124	09:55:54.124	37.301199413	-3.687543246	0.25	1	-0.117497	-0.164332	13.90494	0.978512	-0.075277	-0.075277	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1393	0.046467	1.1434	0.145956
622.374	09:55:54.374	37.301199413	-3.687543246	0.25	1	-0.128574	-0.164323	13.911381	0.976126	-0.075101	-0.075101	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1393	0.046467	1.1434	0.145956
622.624	09:55:54.624	37.301199413	-3.687543246	0.25	1	-0.128574	-0.164323	13.911381	0.976126	-0.075101	-0.075101	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1393	0.030046	1.262495	0.17711
622.874	09:55:54.874	37.301199413	-3.687543246	0.25	1	-0.128574	-0.164323	13.911381	0.976126	-0.075101	-0.075101	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1393	0.030046	1.262495	0.17711
623.124	09:55:55.124	37.301209005	-3.687505872	0.25	1	-0.128574	-0.164323	13.911381	0.976126	-0.075101	-0.075101	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1394	0.030046	1.262495	0.17711
623.374	09:55:55.374	37.301209005	-3.687505872	0.25	1	-0.128574	-0.164323	13.911381	0.976126	-0.075101	-0.075101	0	0	1204	15523	110	50	100	487	596.9	457.8	-383.1	8	1394	0.030046	1.262495	0.17711
