Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:error	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	ENERGY:voltage	ENERGY:throttle	PPRZ_MODE:ap_mode	NAVIGATION:oval_count	NAVIGATION:circle_count	NAVIGATION:kill_auto_throttle	NAVIGATION:stage_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block	GPS:utm_north	GPS:utm_east	GPS:mode
1607.815	06:53:26.815	37.296898301	-3.685569436	1.967988	0	0	31342	27822	264	3	11.23196	27	1	0	0	0	245	245	893	208.6	0.	-21.	-207.6	2	4	412802937	43923833	3
1608.065	06:53:27.065	37.296901367	-3.685615836	3.130744	0	0	31342	27822	264	3	11.238145	27	1	0	0	0	245	245	893	208.6	0.	-21.	-207.6	2	4	412802974	43923422	3
1608.315	06:53:27.315	37.296902094	-3.685661426	3.130744	0	0	31342	27822	264	3	11.238145	27	1	0	0	0	245	245	893	208.6	0.	-21.	-207.6	2	4	412802985	43923018	3
1608.565	06:53:27.565	37.296899853	-3.685706085	3.130744	0	0	31342	27822	264	3	11.238145	27	1	0	0	0	246	246	894	224.7	0.	-20.2	-223.8	2	4	412802963	43922622	3
1608.815	06:53:27.815	37.296894554	-3.685749363	3.130744	0	0	31342	27822	264	3	11.238145	27	1	0	0	0	246	246	894	224.7	0.	-20.2	-223.8	2	4	412802907	43922238	3
1609.065	06:53:28.065	37.296885301	-3.685790687	3.130744	0	0	31342	27822	264	3	11.238145	27	1	0	0	0	246	246	894	224.7	0.	-20.2	-223.8	2	4	412802807	43921871	3
1609.315	06:53:28.315	37.296873266	-3.685829841	3.130744	0	0	31342	27822	264	3	11.201035	27	1	0	0	0	246	246	894	224.7	0.	-20.2	-223.8	2	4	412802676	43921523	3
1609.565	06:53:28.565	37.296858360	-3.685866601	3.130744	0	0	31342	27822	264	3	11.201035	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412802513	43921196	3
1609.815	06:53:28.815	37.296840496	-3.685900738	3.130744	0	0	31342	27822	264	3	11.201035	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412802317	43920892	3
1610.065	06:53:29.065	37.296819767	-3.685931239	3.130744	0	0	31342	27822	264	3	11.201035	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412802089	43920620	3
1610.315	06:53:29.315	37.296796624	-3.685958559	3.130744	0	0	31342	27822	264	3	11.23196	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412801834	43920376	3
1610.565	06:53:29.565	37.296771339	-3.685982023	3.130744	0	0	31342	27822	264	3	11.23196	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412801555	43920166	3
1610.815	06:53:29.815	37.296743918	-3.686000842	3.130744	0	0	31342	27822	264	3	11.23196	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412801252	43919997	3
1611.065	06:53:30.065	37.296715174	-3.686014797	3.130744	0	0	31342	27822	264	3	11.23196	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412800934	43919871	3
1611.315	06:53:30.315	37.296685194	-3.686024002	4.920242	0	0	31342	27822	264	3	11.23196	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412800602	43919787	3
1611.565	06:53:30.565	37.296654612	-3.686028463	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412800263	43919745	3
1611.815	06:53:30.815	37.296654612	-3.686028463	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412800263	43919745	3
1612.065	06:53:31.065	37.296565485	-3.686009489	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412799273	43919906	3
1612.315	06:53:31.315	37.296565485	-3.686009489	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412799273	43919906	3
1612.565	06:53:31.565	37.296538633	-3.685992321	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412798974	43920056	3
1612.815	06:53:31.815	37.296514787	-3.685969877	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412798708	43920253	3
1613.065	06:53:32.065	37.296494209	-3.685943289	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412798478	43920487	3
1613.315	06:53:32.315	37.296477525	-3.685913689	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	247	247	895	239.3	0.	-24.8	-238.	2	4	412798291	43920748	3
1613.565	06:53:32.565	37.296465185	-3.685881083	4.920242	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	252	252	899	249.2	0.	-68.5	-239.6	2	4	412798152	43921036	3
1613.815	06:53:32.815	37.296457634	-3.685846377	4.920242	0	0	10689	27918	265	3	11.23196	27	1	0	0	0	252	252	899	249.2	0.	-68.5	-239.6	2	4	412798066	43921343	3
1614.065	06:53:33.065	37.296454592	-3.685811373	4.920242	0	0	10689	27918	265	3	11.23196	27	1	0	0	0	252	252	899	249.2	0.	-68.5	-239.6	2	4	412798030	43921653	3
1614.315	06:53:33.315	37.296455873	-3.685776859	4.896749	0	0	10689	27918	265	3	11.23196	27	1	0	0	0	252	252	899	249.2	0.	-68.5	-239.6	2	4	412798042	43921959	3
1614.565	06:53:33.565	37.296461206	-3.685743285	4.896749	0	0	10689	27918	265	3	11.23196	27	1	0	0	0	253	253	900	237.7	0.	-69.	-227.4	2	4	412798099	43922257	3
1614.815	06:53:33.815	37.296470046	-3.685710984	4.896749	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	253	253	900	237.7	0.	-69.	-227.4	2	4	412798195	43922544	3
1615.065	06:53:34.065	37.296480687	-3.685679038	4.896749	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	253	253	900	237.7	0.	-69.	-227.4	2	4	412798311	43922828	3
1615.315	06:53:34.315	37.296492321	-3.685646875	4.896749	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	253	253	900	237.7	0.	-69.	-227.4	2	4	412798438	43923114	3
1615.565	06:53:34.565	37.296504408	-3.685614264	4.896749	0	0	10689	27918	265	3	11.225775	27	1	0	0	0	254	254	901	225.4	0.	-64.5	-216.	2	4	412798570	43923404	3
1615.815	06:53:34.815	37.296516139	-3.685580974	4.896749	0	0	10689	27918	265	3	11.238145	27	1	0	0	0	254	254	901	225.4	0.	-64.5	-216.	2	4	412798698	43923700	3
1616.065	06:53:35.065	37.296527243	-3.685546888	4.896749	0	0	10689	27918	265	3	11.238145	27	1	0	0	0	254	254	901	225.4	0.	-64.5	-216.	2	4	412798819	43924003	3
1616.315	06:53:35.315	37.296538438	-3.685512690	4.896749	0	0	10689	27918	265	3	11.238145	27	1	0	0	0	254	254	901	225.4	0.	-64.5	-216.	2	4	412798941	43924307	3
1616.565	06:53:35.565	37.296549366	-3.685477926	4.896749	0	0	10689	27918	265	3	11.238145	27	1	0	0	0	256	256	902	212.3	0.	-58.2	-200.7	2	4	412799060	43924616	3
1616.815	06:53:35.815	37.296560294	-3.685443048	4.896749	0	0	28451	28013	266	3	11.238145	27	1	0	0	0	256	256	902	212.3	0.	-58.2	-200.7	2	4	412799179	43924926	3
1617.065	06:53:36.065	37.296571315	-3.685407833	4.896749	0	0	28451	28013	266	3	11.250515	27	1	0	0	0	256	256	902	212.3	0.	-58.2	-200.7	2	4	412799299	43925239	3
1617.315	06:53:36.315	37.296581617	-3.685372161	3.31881	0	0	28451	28013	266	3	11.250515	27	1	0	0	0	256	256	902	212.3	0.	-58.2	-200.7	2	4	412799411	43925556	3
1617.565	06:53:36.565	37.296591830	-3.685336261	3.31881	0	0	28451	28013	266	3	11.250515	27	1	0	0	0	257	257	903	195.6	0.	-53.8	-188.	2	4	412799522	43925875	3
1617.815	06:53:36.815	37.296601774	-3.685300134	3.31881	0	0	28451	28013	266	3	11.250515	27	1	0	0	0	257	257	903	195.6	0.	-53.8	-188.	2	4	412799630	43926196	3
1618.065	06:53:37.065	37.296611267	-3.685264003	3.31881	0	0	28451	28013	266	3	11.12063	42	1	0	0	0	257	257	903	195.6	0.	-53.8	-188.	2	4	412799733	43926517	3
1618.315	06:53:37.315	37.296620763	-3.685227533	3.31881	0	0	28451	28013	266	3	11.12063	42	1	0	0	0	257	257	903	195.6	0.	-53.8	-188.	2	4	412799836	43926841	3
1618.565	06:53:37.565	37.296629991	-3.685190496	3.31881	0	0	28451	28013	266	3	11.12063	42	1	0	0	0	258	258	904	181.9	0.	-49.8	-175.	2	4	412799936	43927170	3
1618.815	06:53:37.815	37.296639223	-3.685152783	3.31881	0	0	28451	28013	266	3	11.12063	42	1	0	0	0	258	258	904	181.9	0.	-49.8	-175.	2	4	412800036	43927505	3
1619.065	06:53:38.065	37.296648190	-3.685114164	3.31881	0	0	28451	28013	266	3	11.12063	42	1	0	0	0	258	258	904	181.9	0.	-49.8	-175.	2	4	412800133	43927848	3
1619.315	06:53:38.315	37.296657437	-3.685073856	3.31881	0	0	28451	28013	266	3	11.003115	61	1	0	0	0	258	258	904	181.9	0.	-49.8	-175.	2	4	412800233	43928206	3
1619.565	06:53:38.565	37.296666601	-3.685032306	3.31881	0	0	28451	28013	266	3	11.003115	61	1	0	0	0	258	258	904	181.9	0.	-49.8	-175.	2	4	412800332	43928575	3
1619.815	06:53:38.815	37.296675863	-3.684989515	3.31881	0	0	28451	28013	266	3	11.003115	61	1	0	0	0	259	259	905	166.8	0.	-45.5	-160.4	2	4	412800432	43928955	3
1620.065	06:53:39.065	37.296684862	-3.684945256	3.31881	0	0	28451	28013	266	3	11.003115	61	1	0	0	0	259	259	905	166.8	0.	-45.5	-160.4	2	4	412800529	43929348	3
1620.315	06:53:39.315	37.296693598	-3.684899865	1.972472	0	0	28451	28013	266	3	10.94745	61	1	0	0	0	259	259	905	166.8	0.	-45.5	-160.4	2	4	412800623	43929751	3
1620.565	06:53:39.565	37.296702068	-3.684853683	1.972472	0	0	28451	28013	266	3	10.94745	61	1	0	0	0	259	259	905	166.8	0.	-45.5	-160.4	2	4	412800714	43930161	3
1620.815	06:53:39.815	37.296710272	-3.684806595	1.972472	0	0	28451	28013	266	3	10.94745	61	1	0	0	0	260	260	906	150.2	0.	-42.	-144.2	2	4	412800802	43930579	3
1621.065	06:53:40.065	37.296718301	-3.684758829	1.972472	0	0	28451	28013	266	3	10.94745	61	1	0	0	0	260	260	906	150.2	0.	-42.	-144.2	2	4	412800888	43931003	3
1621.315	06:53:40.315	37.296726243	-3.684710385	1.972472	0	0	28451	28013	266	3	10.94745	61	1	0	0	0	260	260	906	150.2	0.	-42.	-144.2	2	4	412800973	43931433	3
1621.565	06:53:40.565	37.296734369	-3.684661266	1.972472	0	0	28451	28013	266	3	10.95982	61	1	0	0	0	260	260	906	150.2	0.	-42.	-144.2	2	4	412801060	43931869	3
1621.815	06:53:40.815	37.296743307	-3.684611929	1.972472	0	0	8430	28109	267	3	10.95982	61	1	0	0	0	262	262	907	132.6	0.	-38.5	-126.9	2	4	412801156	43932307	3
1622.065	06:53:41.065	37.296753596	-3.684562942	1.972472	0	0	8430	28109	267	3	10.95982	61	1	0	0	0	262	262	907	132.6	0.	-38.5	-126.9	2	4	412801267	43932742	3
1622.315	06:53:41.315	37.296764786	-3.684514076	1.972472	0	0	8430	28109	267	3	10.95982	61	1	0	0	0	262	262	907	132.6	0.	-38.5	-126.9	2	4	412801388	43933176	3
1622.565	06:53:41.565	37.296776426	-3.684465102	1.972472	0	0	8430	28109	267	3	10.990745	61	1	0	0	0	262	262	907	132.6	0.	-38.5	-126.9	2	4	412801514	43933611	3
1622.815	06:53:41.815	37.296788967	-3.684416248	1.972472	0	0	8430	28109	267	3	10.990745	61	1	0	0	0	263	263	908	114.5	0.	-33.2	-109.6	2	4	412801650	43934045	3
1623.065	06:53:42.065	37.296802497	-3.684367968	1.972472	0	0	8430	28109	267	3	10.990745	61	1	0	0	0	263	263	908	114.5	0.	-33.2	-109.6	2	4	412801797	43934474	3
1623.315	06:53:42.315	37.296816836	-3.684319920	0.863245	0	0	8430	28109	267	3	10.990745	61	1	0	0	0	263	263	908	114.5	0.	-33.2	-109.6	2	4	412801953	43934901	3
1623.565	06:53:42.565	37.296831536	-3.684271989	0.863245	0	0	8430	28109	267	3	10.98456	61	1	0	0	0	263	263	908	114.5	0.	-33.2	-109.6	2	4	412802113	43935327	3
1623.815	06:53:42.815	37.296846954	-3.684224289	0.863245	0	0	8430	28109	267	3	10.98456	61	1	0	0	0	264	264	909	96.4	0.	-27.2	-92.5	2	4	412802281	43935751	3
1624.065	06:53:43.065	37.296863005	-3.684176483	0.863245	0	0	8430	28109	267	3	10.98456	61	1	0	0	0	264	264	909	96.4	0.	-27.2	-92.5	2	4	412802456	43936176	3
1624.315	06:53:43.315	37.296878694	-3.684128786	0.863245	0	0	8430	28109	267	3	10.98456	61	1	0	0	0	264	264	909	96.4	0.	-27.2	-92.5	2	4	412802627	43936600	3
1624.565	06:53:43.565	37.296894294	-3.684080975	0.863245	0	0	8430	28109	267	3	10.98456	61	1	0	0	0	264	264	909	96.4	0.	-27.2	-92.5	2	4	412802797	43937025	3
1624.815	06:53:43.815	37.296909446	-3.684032710	0.863245	0	0	8430	28109	267	3	11.015485	53	1	0	0	0	265	265	910	78.1	0.	-20.2	-75.4	2	4	412802962	43937454	3
1625.065	06:53:44.065	37.296924146	-3.683984552	0.863245	0	0	8430	28109	267	3	11.015485	53	1	0	0	0	265	265	910	78.1	0.	-20.2	-75.4	2	4	412803122	43937882	3
1625.315	06:53:44.315	37.296938217	-3.683936164	0.863245	0	0	8430	28109	267	3	11.015485	53	1	0	0	0	265	265	910	78.1	0.	-20.2	-75.4	2	4	412803275	43938312	3
1625.565	06:53:44.565	37.296951656	-3.683887882	0.863245	0	0	8430	28109	267	3	11.015485	53	1	0	0	0	265	265	910	78.1	0.	-20.2	-75.4	2	4	412803421	43938741	3
1625.815	06:53:44.815	37.296964820	-3.683840388	0.863245	0	0	8430	28109	267	3	11.03404	42	1	0	0	0	266	266	911	60.1	0.	-14.5	-58.4	2	4	412803564	43939163	3
1626.065	06:53:45.065	37.296977349	-3.683793678	0.863245	0	0	8430	28109	267	3	11.03404	42	1	0	0	0	266	266	911	60.1	0.	-14.5	-58.4	2	4	412803700	43939578	3
1626.315	06:53:45.315	37.296988885	-3.683747184	0.196504	0	0	8430	28109	267	3	11.03404	42	1	0	0	0	266	266	911	60.1	0.	-14.5	-58.4	2	4	412803825	43939991	3
1626.565	06:53:45.565	37.297000416	-3.683701481	0.196504	0	0	8430	28109	267	3	11.03404	42	1	0	0	0	266	266	911	60.1	0.	-14.5	-58.4	2	4	412803950	43940397	3
1626.815	06:53:45.815	37.297012572	-3.683656911	0.196504	0	0	8430	28109	267	3	11.03404	42	1	0	0	0	268	268	912	43.	0.	-9.	-42.1	2	4	412804082	43940793	3
1627.065	06:53:46.065	37.297025804	-3.683613253	0.196504	0	0	46276	28202	268	3	11.07115	42	1	0	0	0	268	268	912	43.	0.	-9.	-42.1	2	4	412804226	43941181	3
1627.315	06:53:46.315	37.297040291	-3.683570735	0.196504	0	0	46276	28202	268	3	11.07115	42	1	0	0	0	268	268	912	43.	0.	-9.	-42.1	2	4	412804384	43941559	3
1627.565	06:53:46.565	37.297055493	-3.683529465	0.196504	0	0	46276	28202	268	3	11.07115	42	1	0	0	0	268	268	912	43.	0.	-9.	-42.1	2	4	412804550	43941926	3
1627.815	06:53:46.815	37.297070600	-3.683488871	0.196504	0	0	46276	28202	268	3	11.07115	42	1	0	0	0	269	269	913	27.3	0.	-3.	-27.1	2	4	412804715	43942287	3
1628.065	06:53:47.065	37.297085166	-3.683448272	0.196504	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	269	269	913	27.3	0.	-3.	-27.1	2	4	412804874	43942648	3
1628.315	06:53:47.315	37.297099011	-3.683407779	0.196504	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	269	269	913	27.3	0.	-3.	-27.1	2	4	412805025	43943008	3
1628.565	06:53:47.565	37.297112675	-3.683367397	0.196504	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	269	269	913	27.3	0.	-3.	-27.1	2	4	412805174	43943367	3
1628.815	06:53:47.815	37.297126157	-3.683327239	0.196504	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	270	270	914	13.1	0.	3.	-12.8	2	4	412805321	43943724	3
1629.065	06:53:48.065	37.297139097	-3.683287190	0.196504	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	270	270	914	13.1	0.	3.	-12.8	2	4	412805462	43944080	3
1629.315	06:53:48.315	37.297151407	-3.683247247	0.080624	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	270	270	914	13.1	0.	3.	-12.8	2	4	412805596	43944435	3
1629.565	06:53:48.565	37.297163356	-3.683207188	0.080624	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	270	270	914	13.1	0.	3.	-12.8	2	4	412805726	43944791	3
1629.815	06:53:48.815	37.297175123	-3.683167466	0.080624	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	271	271	915	8.6	0.	8.5	1.4	2	4	412805854	43945144	3
1630.065	06:53:49.065	37.297188325	-3.683128886	0.080624	0	0	46276	28202	268	3	11.064965	42	1	0	0	0	271	271	915	8.6	0.	8.5	1.4	2	4	412805998	43945487	3
1630.315	06:53:49.315	37.297223971	-3.683059254	0.080624	0	0	46276	28202	268	3	11.040225	42	1	0	0	0	271	271	915	8.6	0.	8.5	1.4	2	4	412806389	43946107	3
1630.565	06:53:49.565	37.297223971	-3.683059254	0.080624	0	0	46276	28202	268	3	11.040225	42	1	0	0	0	271	271	915	8.6	0.	8.5	1.4	2	4	412806389	43946107	3
1630.815	06:53:49.815	37.297247300	-3.683030920	0.080624	0	0	46276	28202	268	3	11.040225	42	1	0	0	0	272	272	916	21.4	0.	16.5	13.6	2	4	412806646	43946360	3
1631.065	06:53:50.065	37.297302620	-3.682988432	0.080624	0	0	46276	28202	268	3	11.040225	42	1	0	0	0	272	272	916	21.4	0.	16.5	13.6	2	4	412807257	43946741	3
1631.315	06:53:50.315	37.297333256	-3.682974719	0.080624	0	0	46276	28202	268	3	11.040225	42	1	0	0	0	272	272	916	21.4	0.	16.5	13.6	2	4	412807596	43946865	3
1631.565	06:53:50.565	37.297333256	-3.682974719	0.080624	0	0	46276	28202	268	3	11.04641	35	1	0	0	0	272	272	916	21.4	0.	16.5	13.6	2	4	412807596	43946865	3
1631.815	06:53:50.815	37.297397852	-3.682964697	0.080624	0	0	46276	28202	268	3	11.04641	35	1	0	0	0	274	274	917	35.1	0.	29.2	19.4	2	4	412808312	43946959	3
1632.065	06:53:51.065	37.297430730	-3.682968605	0.080624	0	0	54011	28299	269	4	11.04641	35	1	0	0	0	274	274	917	35.1	0.	29.2	19.4	2	4	412808677	43946927	3
1632.315	06:53:51.315	37.297463215	-3.682978150	-0.084397	0	0	54011	28299	269	4	11.04641	35	1	0	0	0	274	274	917	35.1	0.	29.2	19.4	2	4	412809038	43946845	3
1632.565	06:53:51.565	37.297463215	-3.682978150	-0.084397	0	0	54011	28299	269	4	11.09589	35	1	0	0	0	274	274	917	35.1	0.	29.2	19.4	2	4	412809038	43946845	3
1632.815	06:53:51.815	37.297524929	-3.683014701	-0.084397	0	0	54011	28299	269	4	11.09589	35	1	0	0	0	275	275	918	47.	0.	43.8	17.1	2	4	412809725	43946526	3
1633.065	06:53:52.065	37.297553168	-3.683041358	-0.084397	0	0	54011	28299	269	4	11.09589	35	1	0	0	0	275	275	918	47.	0.	43.8	17.1	2	4	412810040	43946292	3
1633.315	06:53:52.315	37.297579491	-3.683072173	-0.084397	0	0	54011	28299	269	4	11.09589	35	1	0	0	0	275	275	918	47.	0.	43.8	17.1	2	4	412810334	43946021	3
1633.565	06:53:52.565	37.297579491	-3.683072173	-0.084397	0	0	54011	28299	269	4	11.201035	16	1	0	0	0	275	275	918	47.	0.	43.8	17.1	2	4	412810334	43946021	3
1633.815	06:53:52.815	37.297628946	-3.683140092	-0.084397	0	0	54011	28299	269	4	11.201035	16	1	0	0	0	276	276	919	56.7	0.	56.2	7.3	2	4	412810887	43945423	3
1634.065	06:53:53.065	37.297652636	-3.683174154	-0.084397	0	0	54011	28299	269	4	11.201035	16	1	0	0	0	276	276	919	56.7	0.	56.2	7.3	2	4	412811152	43945123	3
1634.315	06:53:53.315	37.297675516	-3.683207984	-0.084397	0	0	54011	28299	269	4	11.201035	16	1	0	0	0	276	276	919	56.7	0.	56.2	7.3	2	4	412811408	43944825	3
1634.565	06:53:53.565	37.297675516	-3.683207984	-0.084397	0	0	54011	28299	269	4	11.201035	16	1	0	0	0	276	276	919	56.7	0.	56.2	7.3	2	4	412811408	43944825	3
1634.815	06:53:53.815	37.297718762	-3.683273929	-0.084397	0	0	54011	28299	269	4	11.262885	0	1	0	0	0	277	277	920	66.7	0.	66.5	-4.7	2	4	412811892	43944244	3
1635.065	06:53:54.065	37.297739397	-3.683306272	-0.084397	0	0	54011	28299	269	4	11.262885	0	1	0	0	0	277	277	920	66.7	0.	66.5	-4.7	2	4	412812123	43943959	3
1635.315	06:53:54.315	37.297759404	-3.683338158	-0.771104	0	0	54011	28299	269	4	11.262885	0	1	0	0	0	277	277	920	66.7	0.	66.5	-4.7	2	4	412812347	43943678	3
1635.565	06:53:54.565	37.297759404	-3.683338158	-0.771104	0	0	54011	28299	269	4	11.262885	0	1	0	0	0	277	277	920	66.7	0.	66.5	-4.7	2	4	412812347	43943678	3
1635.815	06:53:54.815	37.297797713	-3.683400561	-0.771104	0	0	54011	28299	269	4	11.287625	0	1	0	0	0	278	278	921	77.4	0.	75.8	-16.	2	4	412812776	43943128	3
1636.065	06:53:55.065	37.297816011	-3.683431754	-0.771104	0	0	54011	28299	269	4	11.287625	0	1	0	0	0	278	278	921	77.4	0.	75.8	-16.	2	4	412812981	43942853	3
1636.315	06:53:55.315	37.297833225	-3.683463389	-0.771104	0	0	54011	28299	269	4	11.287625	0	1	0	0	0	278	278	921	77.4	0.	75.8	-16.	2	4	412813174	43942574	3
1636.565	06:53:55.565	37.297848539	-3.683496136	-0.771104	0	0	54011	28299	269	4	11.287625	0	1	0	0	0	278	278	921	77.4	0.	75.8	-16.	2	4	412813346	43942285	3
1636.815	06:53:55.815	37.297862041	-3.683530671	-0.771104	0	0	54011	28299	269	4	11.287625	0	1	0	0	0	280	280	922	87.8	0.	83.5	-27.2	2	4	412813498	43941980	3
1637.065	06:53:56.065	37.297873369	-3.683566879	-0.771104	0	0	54011	28299	269	4	11.29381	0	1	0	0	0	280	280	922	87.8	0.	83.5	-27.2	2	4	412813626	43941660	3
1637.315	06:53:56.315	37.297881804	-3.683604753	-0.771104	0	0	21704	28392	270	4	11.29381	0	1	0	0	0	280	280	922	87.8	0.	83.5	-27.2	2	4	412813722	43941325	3
1637.565	06:53:56.565	37.297887257	-3.683643728	-0.771104	0	0	21704	28392	270	4	11.29381	0	1	0	0	0	280	280	922	87.8	0.	83.5	-27.2	2	4	412813785	43940980	3
1637.815	06:53:56.815	37.297889639	-3.683684030	-0.771104	0	0	21704	28392	270	4	11.29381	0	1	0	0	0	281	281	923	96.7	0.	88.	-40.2	2	4	412813814	43940623	3
1638.065	06:53:57.065	37.297889639	-3.683684030	-0.771104	0	0	21704	28392	270	4	11.312365	0	1	0	0	0	281	281	923	96.7	0.	88.	-40.2	2	4	412813814	43940623	3
1638.315	06:53:57.315	37.297888953	-3.683724642	-0.988214	0	0	21704	28392	270	4	11.312365	0	1	0	0	0	281	281	923	96.7	0.	88.	-40.2	2	4	412813809	43940263	3
1638.565	06:53:57.565	37.297884844	-3.683765111	-0.988214	0	0	21704	28392	270	4	11.312365	0	1	0	0	0	281	281	923	96.7	0.	88.	-40.2	2	4	412813766	43939904	3
1638.815	06:53:57.815	37.297877584	-3.683804648	-0.988214	0	0	21704	28392	270	4	11.312365	0	1	0	0	0	282	282	924	102.6	0.	87.	-54.5	2	4	412813688	43939553	3
1639.065	06:53:58.065	37.297868074	-3.683843827	-0.988214	0	0	21704	28392	270	4	11.312365	0	1	0	0	0	282	282	924	102.6	0.	87.	-54.5	2	4	412813585	43939205	3
1639.315	06:53:58.315	37.297857215	-3.683882316	-0.988214	0	0	21704	28392	270	4	11.31855	0	1	0	0	0	282	282	924	102.6	0.	87.	-54.5	2	4	412813467	43938863	3
1639.565	06:53:58.565	37.297845727	-3.683920574	-0.988214	0	0	21704	28392	270	4	11.31855	0	1	0	0	0	282	282	924	102.6	0.	87.	-54.5	2	4	412813342	43938523	3
1639.815	06:53:58.815	37.297834331	-3.683958381	-0.988214	0	0	21704	28392	270	4	11.31855	0	1	0	0	0	283	283	925	106.8	0.	82.2	-68.1	2	4	412813218	43938187	3
1640.065	06:53:59.065	37.297823117	-3.683995965	-0.988214	0	0	21704	28392	270	4	11.31855	0	1	0	0	0	283	283	925	106.8	0.	82.2	-68.1	2	4	412813096	43937853	3
1640.315	06:53:59.315	37.297812263	-3.684033664	-0.988214	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	283	283	925	106.8	0.	82.2	-68.1	2	4	412812978	43937518	3
1640.565	06:53:59.565	37.297801140	-3.684071136	-0.988214	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	283	283	925	106.8	0.	82.2	-68.1	2	4	412812857	43937185	3
1640.815	06:53:59.815	37.297789929	-3.684108155	-0.988214	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	284	284	926	112.2	0.	77.2	-81.4	2	4	412812735	43936856	3
1641.065	06:54:0.065	37.297778988	-3.684145289	-0.988214	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	284	284	926	112.2	0.	77.2	-81.4	2	4	412812616	43936526	3
1641.315	06:54:0.315	37.297768407	-3.684182427	-0.988214	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	284	284	926	112.2	0.	77.2	-81.4	2	4	412812501	43936196	3
1641.565	06:54:0.565	37.297758548	-3.684219571	-0.805445	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	284	284	926	112.2	0.	77.2	-81.4	2	4	412812394	43935866	3
1641.815	06:54:0.815	37.297749048	-3.684256832	-0.805445	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	286	286	927	119.5	0.	73.	-94.6	2	4	412812291	43935535	3
1642.065	06:54:1.065	37.297739639	-3.684294093	-0.805445	0	0	21704	28392	270	4	11.324735	0	1	0	0	0	286	286	927	119.5	0.	73.	-94.6	2	4	412812189	43935204	3
1642.315	06:54:1.315	37.297730499	-3.684331357	-0.805445	0	0	30493	28489	271	4	11.324735	0	1	0	0	0	286	286	927	119.5	0.	73.	-94.6	2	4	412812090	43934873	3
1642.565	06:54:1.565	37.297721991	-3.684368739	-0.805445	0	0	30493	28489	271	4	11.337105	0	1	0	0	0	286	286	927	119.5	0.	73.	-94.6	2	4	412811998	43934541	3
1642.815	06:54:1.815	37.297713932	-3.684406238	-0.805445	0	0	30493	28489	271	4	11.337105	0	1	0	0	0	287	287	928	128.1	0.	69.	-107.9	2	4	412811911	43934208	3
