Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:traj	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block
2008.819	08:38:6.819	37.299923500	-3.685384883	0.2	1	1	0.024213	0.012181	0.054874	0.055946	5.097631	5.097631	6	413	364.	0.	276.8	-236.4	2	4
2009.069	08:38:7.069	37.299916342	-3.685344650	0.2	1	1	0.018254	0.010282	0.054179	0.053575	4.944201	4.944201	6	413	364.	0.	276.8	-236.4	2	4
2009.319	08:38:7.319	37.299902923	-3.685264756	0.2	1	1	0.022511	0.009927	0.053551	0.051487	4.807205	4.807205	7	414	352.5	0.	273.5	-222.2	2	4
2009.569	08:38:7.569	37.299902923	-3.685264756	0.2	1	1	0.015676	0.007818	0.05287	0.04928	4.660419	4.660419	7	414	352.5	0.	273.5	-222.2	2	4
2009.819	08:38:7.819	37.299896396	-3.685224528	0.2	1	1	0.010381	0.005998	0.052302	0.047482	4.539292	4.539292	7	414	352.5	0.	273.5	-222.2	2	4
2010.069	08:38:8.069	37.299883885	-3.685143514	0.2	1	1	0.007195	0.004337	0.051685	0.04558	4.409419	4.409419	7	414	352.5	0.	273.5	-222.2	2	4
2010.319	08:38:8.319	37.299877808	-3.685103290	0.2	1	1	0.00558	0.00296	0.051134	0.043921	4.294741	4.294741	8	415	341.5	0.	270.8	-208.	2	4
2010.569	08:38:8.569	37.299871910	-3.685063294	0.2	1	1	-0.000404	0.000748	0.050539	0.042172	4.172219	4.172219	8	415	341.5	0.	270.8	-208.	2	4
2010.819	08:38:8.819	37.299871910	-3.685063294	0.2	1	1	-0.004614	-0.001114	0.050011	0.040656	4.064706	4.064706	8	415	341.5	0.	270.8	-208.	2	4
2011.069	08:38:9.069	37.299860472	-3.684983869	0.2	1	1	0.00116	-0.001543	0.049445	0.03907	3.950802	3.950802	8	415	341.5	0.	270.8	-208.	2	4
2011.319	08:38:9.319	37.299854572	-3.684944212	0.2	1	1	-0.000124	-0.003303	0.048827	0.037379	3.827732	3.827732	9	416	330.7	0.	267.8	-193.9	2	4
2011.569	08:38:9.569	37.299848762	-3.684904555	0.2	1	1	-0.002904	-0.005037	0.048332	0.036059	3.73034	3.73034	9	416	330.7	0.	267.8	-193.9	2	4
2011.819	08:38:9.819	37.299848762	-3.684904555	0.2	1	1	0.000846	-0.005926	0.047792	0.034651	3.625211	3.625211	9	416	330.7	0.	267.8	-193.9	2	4
2012.069	08:38:10.069	37.299836601	-3.684825462	0.2	1	1	-0.007653	-0.008609	0.047318	0.033445	3.534023	3.534023	9	416	330.7	0.	267.8	-193.9	2	4
2012.319	08:38:10.319	37.299830700	-3.684785917	0.2	1	1	-0.017486	-0.011781	0.0468	0.032153	3.435176	3.435176	10	417	320.6	0.	265.2	-179.9	2	4
2012.569	08:38:10.569	37.299824708	-3.684746597	0.2	1	1	-0.01687	-0.013202	0.046295	0.030926	3.340046	3.340046	10	417	320.6	0.	265.2	-179.9	2	4
2012.819	08:38:10.819	37.299824708	-3.684746597	0.2	1	1	-0.025916	-0.016157	0.045856	0.029881	3.258152	3.258152	10	417	320.6	0.	265.2	-179.9	2	4
2013.069	08:38:11.069	37.299812634	-3.684667844	0.2	1	1	-0.019495	-0.016851	0.045317	0.028628	3.158616	3.158616	10	417	320.6	0.	265.2	-179.9	2	4
2013.319	08:38:11.319	37.299806461	-3.684628635	0.2	1	1	-0.025258	-0.019355	0.044847	0.027562	3.072843	3.072843	12	418	310.5	0.	262.2	-166.	2	4
2013.569	08:38:11.569	37.299800288	-3.684589539	0.2	1	1	-0.034556	-0.022271	0.044446	0.02667	3.000246	3.000246	12	418	310.5	0.	262.2	-166.	2	4
2013.819	08:38:11.819	37.299800288	-3.684589539	0.2	1	1	-0.034027	-0.023782	0.044004	0.025708	2.921093	2.921093	12	418	310.5	0.	262.2	-166.	2	4
2014.069	08:38:12.069	37.299787760	-3.684511459	0.2	1	1	-0.035892	-0.025778	0.043516	0.02467	2.834574	2.834574	12	418	310.5	0.	262.2	-166.	2	4
2014.319	08:38:12.319	37.299781404	-3.684472587	0.2	1	1	-0.043229	-0.028365	0.043159	0.023927	2.771955	2.771955	13	419	301.	0.	259.5	-152.2	2	4
2014.569	08:38:12.569	37.299775050	-3.684433602	0.2	1	1	-0.045754	-0.03036	0.042755	0.023101	2.701631	2.701631	13	419	301.	0.	259.5	-152.2	2	4
2014.819	08:38:12.819	37.299768423	-3.684394954	0.2	1	1	-0.04745	-0.031955	0.042368	0.022329	2.635044	2.635044	13	419	301.	0.	259.5	-152.2	2	4
2015.069	08:38:13.069	37.299761343	-3.684356639	0.2	1	1	-0.039898	-0.032039	0.041996	0.021598	2.57146	2.57146	13	419	301.	0.	259.5	-152.2	2	4
2015.319	08:38:13.319	37.299753631	-3.684318658	0.2	1	1	-0.037658	-0.033391	0.041581	0.020801	2.501214	2.501214	13	419	301.	0.	259.5	-152.2	2	4
2015.569	08:38:13.569	37.299745648	-3.684280674	0.2	1	1	-0.040012	-0.035386	0.041179	0.020044	2.433739	2.433739	14	420	291.5	0.	256.2	-138.5	2	4
2015.819	08:38:13.819	37.299737303	-3.684242913	0.2	1	1	-0.036025	-0.03613	0.040793	0.019334	2.369744	2.369744	14	420	291.5	0.	256.2	-138.5	2	4
2016.069	08:38:14.069	37.299728686	-3.684205487	0.2	1	1	-0.035857	-0.037508	0.040483	0.018774	2.318709	2.318709	14	420	291.5	0.	256.2	-138.5	2	4
2016.319	08:38:14.319	37.299719709	-3.684167945	0.2	1	1	-0.04103	-0.039976	0.040126	0.01814	2.260406	2.260406	14	420	291.5	0.	256.2	-138.5	2	4
2016.569	08:38:14.569	37.299710551	-3.684130515	0.2	1	1	-0.040916	-0.041213	0.039785	0.017547	2.205242	2.205242	15	421	282.1	0.	252.5	-125.2	2	4
2016.819	08:38:14.819	37.299710551	-3.684130515	0.2	1	1	-0.048298	-0.043777	0.03946	0.016993	2.153144	2.153144	15	421	282.1	0.	252.5	-125.2	2	4
2017.069	08:38:15.069	37.299691509	-3.684056438	0.2	1	1	-0.049463	-0.045573	0.03909	0.016372	2.094193	2.094193	15	421	282.1	0.	252.5	-125.2	2	4
2017.319	08:38:15.319	37.299681625	-3.684019791	0.2	1	1	-0.050216	-0.046694	0.038797	0.015892	2.048081	2.048081	15	421	282.1	0.	252.5	-125.2	2	4
2017.569	08:38:15.569	37.299671560	-3.683983480	0.2	1	1	-0.054574	-0.048937	0.038459	0.015346	1.995156	1.995156	16	422	272.7	0.	248.2	-112.1	2	4
2017.819	08:38:15.819	37.299671560	-3.683983480	0.2	1	1	-0.057664	-0.050546	0.038137	0.014837	1.945183	1.945183	16	422	272.7	0.	248.2	-112.1	2	4
2018.069	08:38:16.069	37.299650430	-3.683911866	0.2	1	1	-0.05623	-0.051478	0.037892	0.014456	1.907537	1.907537	16	422	272.7	0.	248.2	-112.1	2	4
2018.319	08:38:16.319	37.299639188	-3.683876448	0.2	1	1	-0.054001	-0.052242	0.037602	0.014012	1.863147	1.863147	16	422	272.7	0.	248.2	-112.1	2	4
2018.569	08:38:16.569	37.299627671	-3.683841592	0.2	1	1	-0.055	-0.053532	0.037328	0.013599	1.821553	1.821553	18	423	263.4	0.	243.5	-99.4	2	4
2018.819	08:38:16.819	37.299615614	-3.683806730	0.2	1	1	-0.056403	-0.055501	0.036945	0.013035	1.764044	1.764044	18	423	263.4	0.	243.5	-99.4	2	4
2019.069	08:38:17.069	37.299603464	-3.683772319	0.2	1	1	-0.052236	-0.056032	0.036702	0.012683	1.727793	1.727793	18	423	263.4	0.	243.5	-99.4	2	4
2019.319	08:38:17.319	37.299590500	-3.683738240	0.2	1	1	-0.050638	-0.056959	0.036415	0.012274	1.685283	1.685283	18	423	263.4	0.	243.5	-99.4	2	4
2019.569	08:38:17.569	37.299577355	-3.683704497	0.2	1	1	-0.052196	-0.058165	0.036202	0.011975	1.653971	1.653971	19	424	253.6	0.	237.8	-87.2	2	4
2019.819	08:38:17.819	37.299563668	-3.683670862	0.2	1	1	-0.057088	-0.060878	0.035885	0.011538	1.607613	1.607613	19	424	253.6	0.	237.8	-87.2	2	4
2020.069	08:38:18.069	37.299549710	-3.683637337	0.2	1	1	-0.058343	-0.061816	0.035645	0.011214	1.572942	1.572942	19	424	253.6	0.	237.8	-87.2	2	4
2020.319	08:38:18.319	37.299535388	-3.683604374	0.2	1	1	-0.064297	-0.063828	0.03542	0.010913	1.540553	1.540553	19	424	253.6	0.	237.8	-87.2	2	4
2020.569	08:38:18.569	37.299520796	-3.683571408	0.2	1	1	-0.066526	-0.065447	0.035154	0.010564	1.502482	1.502482	20	425	244.1	0.	230.	-72.5	2	4
2020.819	08:38:18.819	37.299505930	-3.683539003	0.2	1	1	-0.06701	-0.066464	0.034962	0.010315	1.475219	1.475219	20	425	244.1	0.	230.	-72.5	2	4
2021.069	08:38:19.069	37.299490251	-3.683506930	0.2	1	1	-0.058305	-0.066737	0.034662	0.009934	1.432955	1.432955	20	425	244.1	0.	230.	-72.5	2	4
2021.319	08:38:19.319	37.299474298	-3.683475531	0.2	1	1	-0.064051	-0.068159	0.034501	0.009732	1.410377	1.410377	20	425	244.1	0.	230.	-72.5	2	4
2021.569	08:38:19.569	37.299458163	-3.683444244	0.2	1	1	-0.070777	-0.07088	0.034232	0.0094	1.373013	1.373013	21	426	234.3	0.	225.	-64.	2	4
2021.819	08:38:19.819	37.299441486	-3.683413290	0.2	1	1	-0.068465	-0.071346	0.033985	0.0091	1.338817	1.338817	21	426	234.3	0.	225.	-64.	2	4
2022.069	08:38:20.069	37.299424266	-3.683382782	0.2	1	1	-0.065899	-0.072147	0.033809	0.008889	1.314614	1.314614	21	426	234.3	0.	225.	-64.	2	4
2022.319	08:38:20.319	37.299406143	-3.683352492	0.2	1	1	-0.060072	-0.072459	0.033593	0.008634	1.285168	1.285168	21	426	234.3	0.	225.	-64.	2	4
2022.569	08:38:20.569	37.299387296	-3.683322647	0.2	1	1	-0.061598	-0.074258	0.03333	0.00833	1.249598	1.249598	22	427	224.1	0.	217.2	-53.2	2	4
2022.819	08:38:20.819	37.299368265	-3.683293477	0.2	1	1	-0.060111	-0.07495	0.033143	0.008116	1.224443	1.224443	22	427	224.1	0.	217.2	-53.2	2	4
2023.069	08:38:21.069	37.299348600	-3.683264753	0.2	1	1	-0.064776	-0.07643	0.032913	0.007857	1.193642	1.193642	22	427	224.1	0.	217.2	-53.2	2	4
2023.319	08:38:21.319	37.299328663	-3.683236365	0.2	1	1	-0.065905	-0.078296	0.032696	0.007616	1.164722	1.164722	22	427	224.1	0.	217.2	-53.2	2	4
2023.569	08:38:21.569	37.299308093	-3.683208422	0.2	1	1	-0.062976	-0.078199	0.032447	0.007346	1.131964	1.131964	24	428	210.4	0.	206.	-40.5	2	4
2023.819	08:38:21.819	37.299287427	-3.683181381	0.2	1	1	-0.065691	-0.079339	0.032258	0.007143	1.107171	1.107171	24	428	210.4	0.	206.	-40.5	2	4
2024.069	08:38:22.069	37.299266396	-3.683155240	0.2	1	1	-0.065009	-0.079814	0.032076	0.00695	1.083427	1.083427	24	428	210.4	0.	206.	-40.5	2	4
2024.319	08:38:22.319	37.299245001	-3.683129546	0.2	1	1	-0.070239	-0.081739	0.031861	0.006726	1.055562	1.055562	24	428	210.4	0.	206.	-40.5	2	4
2024.569	08:38:22.569	37.299223243	-3.683104301	0.2	1	1	-0.067132	-0.081468	0.031708	0.006569	1.035896	1.035896	25	429	199.7	0.	196.8	-31.3	2	4
2024.819	08:38:22.819	37.299201121	-3.683079729	0.2	1	1	-0.07411	-0.083625	0.031515	0.006373	1.011168	1.011168	25	429	199.7	0.	196.8	-31.3	2	4
2025.069	08:38:23.069	37.299178546	-3.683055492	0.2	1	1	-0.072491	-0.08437	0.031337	0.006195	0.988532	0.988532	25	429	199.7	0.	196.8	-31.3	2	4
2025.319	08:38:23.319	37.299155607	-3.683031816	0.2	1	1	-0.077707	-0.086297	0.031121	0.005983	0.961287	0.961287	25	429	199.7	0.	196.8	-31.3	2	4
2025.569	08:38:23.569	37.299132215	-3.683008587	0.2	1	1	-0.0846	-0.089299	0.030975	0.005841	0.942828	0.942828	26	430	188.4	0.	186.5	-22.9	2	4
2025.819	08:38:23.819	37.299108192	-3.682985352	0.2	1	1	-0.090307	-0.091501	0.030843	0.005714	0.926317	0.926317	26	430	188.4	0.	186.5	-22.9	2	4
2026.069	08:38:24.069	37.299083626	-3.682962564	0.2	1	1	-0.088482	-0.092593	0.030636	0.005518	0.900601	0.900601	26	430	188.4	0.	186.5	-22.9	2	4
2026.319	08:38:24.319	37.299058606	-3.682940335	0.2	1	1	-0.094759	-0.094958	0.030492	0.005384	0.882777	0.882777	26	430	188.4	0.	186.5	-22.9	2	4
2026.569	08:38:24.569	37.299033042	-3.682918666	0.2	1	1	-0.09574	-0.096204	0.030396	0.005294	0.870909	0.870909	27	431	176.9	0.	175.8	-15.	2	4
2026.819	08:38:24.819	37.299006842	-3.682897668	0.2	1	1	-0.091402	-0.09689	0.03019	0.005106	0.84564	0.84564	27	431	176.9	0.	175.8	-15.	2	4
2027.069	08:38:25.069	37.298980097	-3.682877568	0.2	1	1	-0.095534	-0.098729	0.030033	0.004964	0.82648	0.82648	27	431	176.9	0.	175.8	-15.	2	4
2027.319	08:38:25.319	37.298953169	-3.682858031	0.2	1	1	-0.095649	-0.099301	0.029932	0.004874	0.814216	0.814216	27	431	176.9	0.	175.8	-15.	2	4
2027.569	08:38:25.569	37.298925603	-3.682839616	0.2	1	1	-0.088678	-0.099724	0.029759	0.004722	0.79337	0.79337	28	432	164.3	0.	163.5	-8.1	2	4
2027.819	08:38:25.819	37.298897490	-3.682822099	0.2	1	1	-0.092838	-0.101117	0.029594	0.004578	0.773513	0.773513	28	432	164.3	0.	163.5	-8.1	2	4
2028.069	08:38:26.069	37.298869103	-3.682805482	0.2	1	1	-0.09542	-0.102041	0.029504	0.0045	0.762681	0.762681	28	432	164.3	0.	163.5	-8.1	2	4
2028.319	08:38:26.319	37.298840350	-3.682789538	0.2	1	1	-0.091082	-0.102716	0.029361	0.004379	0.745646	0.745646	28	432	164.3	0.	163.5	-8.1	2	4
2028.569	08:38:26.569	37.298810961	-3.682774717	0.2	1	1	-0.086373	-0.103625	0.029185	0.004231	0.724874	0.724874	30	433	151.4	0.	150.8	-2.4	2	4
2028.819	08:38:26.819	37.298781023	-3.682761133	0.2	1	1	-0.088393	-0.105046	0.029041	0.004111	0.707803	0.707803	30	433	151.4	0.	150.8	-2.4	2	4
2029.069	08:38:27.069	37.298750810	-3.682748448	0.2	1	1	-0.09101	-0.106184	0.028885	0.003984	0.689603	0.689603	30	433	151.4	0.	150.8	-2.4	2	4
2029.319	08:38:27.319	37.298720231	-3.682736663	0.2	1	1	-0.091581	-0.107896	0.028763	0.003885	0.675343	0.675343	30	433	151.4	0.	150.8	-2.4	2	4
