Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	ENERGY:voltage	ENERGY:throttle	PPRZ_MODE:ap_mode	NAVIGATION:oval_count	NAVIGATION:circle_count	NAVIGATION:kill_auto_throttle	NAVIGATION:stage_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block	GPS:utm_north	GPS:utm_east	GPS:mode
224.663	10:59:54.663	37.300601146	-3.686708587	-0.156097	-0.155414	15.056938	0.220851	-0.019877	-0.019877	0	0	1077	0	52	3	12.6	59	2	0	0	0	59	59	201	504.3	0.	353.	-358.6	2	6	412844090	43914035	3
224.913	10:59:54.913	37.300596925	-3.686674925	-0.155056	-0.156383	15.056516	0.264097	-0.023722	-0.023722	0	0	1077	0	52	3	12.6	59	2	0	0	0	59	59	201	504.3	0.	353.	-358.6	2	6	412844041	43914333	3
225.163	10:59:55.163	37.300589102	-3.686624981	-0.154937	-0.156875	15.055583	0.286218	-0.025683	-0.025683	0	0	1077	0	52	3	12.6	59	2	0	0	0	60	60	202	492.3	0.	350.8	-343.7	2	6	412843951	43914775	3
225.413	10:59:55.413	37.300582894	-3.686591865	-0.156754	-0.155756	15.062081	0.233857	-0.021035	-0.021035	0	0	1077	0	52	3	12.6	59	2	0	0	0	60	60	202	492.3	0.	350.8	-343.7	2	6	412843880	43915068	3
225.663	10:59:55.663	37.300572002	-3.686542683	-0.158173	-0.155722	15.070625	0.228559	-0.020563	-0.020563	0	0	1077	0	52	3	12.6	59	2	0	0	0	60	60	202	492.3	0.	350.8	-343.7	2	6	412843756	43915503	3
225.913	10:59:55.913	37.300563808	-3.686510225	-0.159872	-0.1547	15.071845	0.182289	-0.016435	-0.016435	0	0	1077	0	52	3	12.6	59	2	0	0	0	60	60	202	492.3	0.	350.8	-343.7	2	6	412843663	43915790	3
226.163	10:59:56.163	37.300550115	-3.686462260	-0.160671	-0.15423	15.069793	0.16202	-0.014621	-0.014621	0	0	1077	0	52	3	12.6	59	2	0	0	0	61	61	203	479.5	0.	346.5	-329.3	2	6	412843508	43916214	3
226.413	10:59:56.413	37.300540022	-3.686430687	-0.159628	-0.154665	15.072036	0.180612	-0.016285	-0.016285	0	0	1077	0	52	3	12.6	59	2	0	0	0	61	61	203	479.5	0.	346.5	-329.3	2	6	412843394	43916493	3
226.663	10:59:56.663	37.300523436	-3.686384162	-0.159495	-0.154998	15.073085	0.195112	-0.017581	-0.017581	0	0	1077	0	52	3	12.6	59	2	0	0	0	61	61	203	479.5	0.	346.5	-329.3	2	6	412843207	43916904	3
226.913	10:59:56.913	37.300511355	-3.686353588	-0.160313	-0.154443	15.074941	0.169324	-0.015275	-0.015275	0	0	1077	0	52	3	12.6	59	2	0	0	0	61	61	203	479.5	0.	346.5	-329.3	2	6	412843071	43917174	3
227.163	10:59:57.163	37.300491965	-3.686308729	-0.159193	-0.154459	15.071732	0.171487	-0.015469	-0.015469	0	0	1077	0	52	3	12.6	59	2	0	0	0	62	62	204	465.6	0.	340.5	-315.6	2	6	412842853	43917570	3
227.413	10:59:57.413	37.300478073	-3.686279492	-0.160132	-0.154075	15.072935	0.153603	-0.013867	-0.013867	0	0	1077	0	52	3	12.6	59	2	0	0	0	62	62	204	465.6	0.	340.5	-315.6	2	6	412842697	43917828	3
227.663	10:59:57.663	37.300455967	-3.686236640	-0.160452	-0.152894	15.074216	0.099339	-0.00899	-0.00899	0	0	1077	0	52	3	12.6	59	2	0	0	0	62	62	204	465.6	0.	340.5	-315.6	2	6	412842449	43918206	3
227.913	10:59:57.913	37.300440354	-3.686208854	-0.158466	-0.154167	15.071167	0.158582	-0.014313	-0.014313	0	0	1093	0	53	3	12.6	59	2	0	0	0	62	62	204	465.6	0.	340.5	-315.6	2	6	412842274	43918451	3
228.163	10:59:58.163	37.300415621	-3.686168235	-0.158218	-0.154615	15.075985	0.176616	-0.015928	-0.015928	0	0	1093	0	53	3	12.6	59	2	0	0	0	64	64	205	450.9	0.	331.8	-303.1	2	6	412841997	43918809	3
228.413	10:59:58.413	37.300398287	-3.686141901	-0.157869	-0.153797	15.073936	0.140575	-0.012698	-0.012698	0	0	1093	0	53	3	12.6	59	2	0	0	0	64	64	205	450.9	0.	331.8	-303.1	2	6	412841803	43919041	3
228.663	10:59:58.663	37.300371195	-3.686103968	-0.15695	-0.153536	15.069411	0.130792	-0.01182	-0.01182	0	0	1093	0	53	3	12.6	59	2	0	0	0	64	64	205	450.9	0.	331.8	-303.1	2	6	412841500	43919375	3
228.913	10:59:58.913	37.300352409	-3.686079426	-0.156946	-0.153936	15.067782	0.149625	-0.01351	-0.01351	0	0	1093	0	53	3	12.6	59	2	0	0	0	64	64	205	450.9	0.	331.8	-303.1	2	6	412841290	43919591	3
229.163	10:59:59.163	37.300323048	-3.686044068	-0.156886	-0.153651	15.067427	0.136901	-0.012368	-0.012368	0	0	1093	0	53	3	12.6	59	2	0	0	0	65	65	206	436.	0.	322.	-292.	2	6	412840962	43919902	3
229.413	10:59:59.413	37.300302718	-3.686021542	-0.156286	-0.153704	15.064176	0.140774	-0.012716	-0.012716	0	0	1093	0	53	3	12.6	59	2	0	0	0	65	65	206	436.	0.	322.	-292.	2	6	412840735	43920100	3
229.663	10:59:59.663	37.300271267	-3.685989099	-0.155336	-0.153453	15.063056	0.129861	-0.011736	-0.011736	0	0	1093	0	53	3	12.6	59	2	0	0	0	65	65	206	436.	0.	322.	-292.	2	6	412840384	43920385	3
229.913	10:59:59.913	37.300249663	-3.685968480	-0.155653	-0.1535	15.062013	0.132494	-0.011973	-0.011973	0	0	1093	0	53	3	12.6	59	2	0	0	0	65	65	206	436.	0.	322.	-292.	2	6	412840143	43920566	3
230.163	11:00:0.163	37.300216302	-3.685939179	-0.153693	-0.152816	15.05698	0.103595	-0.009373	-0.009373	0	0	1093	0	53	3	12.6	59	2	0	0	0	66	66	207	421.	0.	310.	-282.6	2	6	412839771	43920823	3
230.413	11:00:0.413	37.300193423	-3.685920806	-0.152545	-0.152553	15.045277	0.096918	-0.008772	-0.008772	0	0	1093	0	53	3	12.6	59	2	0	0	0	66	66	207	421.	0.	310.	-282.6	2	6	412839516	43920984	3
230.663	11:00:0.663	37.300158509	-3.685894988	-0.152269	-0.152972	15.042948	0.117085	-0.010588	-0.010588	0	0	1093	0	53	3	12.6	59	2	0	0	0	66	66	207	421.	0.	310.	-282.6	2	6	412839127	43921210	3
230.913	11:00:0.913	37.300134627	-3.685878749	-0.152309	-0.15306	15.041384	0.121813	-0.011013	-0.011013	0	0	1093	0	53	3	12.6	59	2	0	0	0	66	66	207	421.	0.	310.	-282.6	2	6	412838861	43921352	3
231.163	11:00:1.163	37.300098161	-3.685856190	-0.149919	-0.152501	15.036916	0.09834	-0.0089	-0.0089	0	0	1093	0	53	3	12.6	59	2	0	0	0	67	67	208	406.3	0.	297.	-275.2	2	6	412838455	43921549	3
231.413	11:00:1.413	37.300073453	-3.685842426	-0.150506	-0.152549	15.032217	0.102647	-0.009288	-0.009288	0	0	1093	0	53	3	12.6	59	2	0	0	0	67	67	208	406.3	0.	297.	-275.2	2	6	412838180	43921669	3
231.663	11:00:1.663	37.300035615	-3.685823465	-0.150605	-0.153039	15.024022	0.128666	-0.011629	-0.011629	0	0	1093	0	53	3	12.6	59	2	0	0	0	67	67	208	406.3	0.	297.	-275.2	2	6	412837759	43921834	3
231.913	11:00:1.913	37.300010171	-3.685812176	-0.149342	-0.152813	15.017408	0.121393	-0.010975	-0.010975	0	0	1093	0	53	3	12.6	59	2	0	0	0	67	67	208	406.3	0.	297.	-275.2	2	6	412837476	43921932	3
232.163	11:00:2.163	37.299971411	-3.685796818	-0.148025	-0.152763	15.010342	0.122304	-0.011057	-0.011057	0	0	1093	0	53	3	12.6	59	2	0	0	0	68	68	209	392.4	0.	282.8	-269.8	2	6	412837045	43922065	3
232.413	11:00:2.413	37.299945323	-3.685787893	-0.148099	-0.152915	15.003351	0.132352	-0.01196	-0.01196	0	0	1093	0	53	3	12.6	59	2	0	0	0	68	68	209	392.4	0.	282.8	-269.8	2	6	412836755	43922142	3
232.663	11:00:2.663	37.299905818	-3.685776476	-0.146275	-0.152674	15.002791	0.121693	-0.011002	-0.011002	0	0	1093	0	53	3	12.6	59	2	0	0	0	68	68	209	392.4	0.	282.8	-269.8	2	6	412836316	43922240	3
232.913	11:00:2.913	37.299879265	-3.685770029	-0.146367	-0.152647	14.99659	0.123252	-0.011142	-0.011142	0	0	1093	0	53	3	12.6	59	2	0	0	0	68	68	209	392.4	0.	282.8	-269.8	2	6	412836021	43922295	3
233.163	11:00:3.163	37.299839198	-3.685762332	-0.144999	-0.152851	14.991559	0.134771	-0.012177	-0.012177	0	0	1089	0	54	3	12.6	59	2	0	0	0	70	70	210	379.4	0.	268.	-266.6	2	6	412835576	43922360	3
233.413	11:00:3.413	37.299812358	-3.685758590	-0.143895	-0.15298	14.989058	0.14172	-0.012801	-0.012801	0	0	1089	0	54	3	12.6	59	2	0	0	0	70	70	210	379.4	0.	268.	-266.6	2	6	412835278	43922391	3
233.663	11:00:3.663	37.299771908	-3.685754838	-0.142889	-0.153081	14.978532	0.151004	-0.013634	-0.013634	0	0	1089	0	54	3	12.6	59	2	0	0	0	70	70	210	379.4	0.	268.	-266.6	2	6	412834829	43922421	3
233.913	11:00:3.913	37.299744964	-3.685753691	-0.142953	-0.153186	14.982415	0.154008	-0.013903	-0.013903	0	0	1089	0	54	3	12.6	59	2	0	0	0	70	70	210	379.4	0.	268.	-266.6	2	6	412834530	43922429	3
234.163	11:00:4.163	37.299704401	-3.685753774	-0.142565	-0.153209	14.973729	0.158922	-0.014344	-0.014344	0	0	1089	0	54	3	12.6	59	2	0	0	0	71	71	211	368.1	0.	253.5	-265.7	2	6	412834080	43922425	3
234.413	11:00:4.413	37.299677443	-3.685754996	-0.142179	-0.153411	14.97592	0.16703	-0.01507	-0.01507	0	0	1089	0	54	3	12.6	59	2	0	0	0	71	71	211	368.1	0.	253.5	-265.7	2	6	412833781	43922412	3
234.663	11:00:4.663	37.299637128	-3.685759030	-0.13871	-0.153648	14.975261	0.178005	-0.016052	-0.016052	0	0	1089	0	54	3	12.6	59	2	0	0	0	71	71	211	368.1	0.	253.5	-265.7	2	6	412833334	43922373	3
234.913	11:00:4.913	37.299610334	-3.685762962	-0.141092	-0.153541	14.979118	0.171454	-0.015466	-0.015466	0	0	1089	0	54	3	12.6	59	2	0	0	0	71	71	211	368.1	0.	253.5	-265.7	2	6	412833037	43922336	3
235.163	11:00:5.163	37.299570357	-3.685770835	-0.137626	-0.153971	14.97508	0.19255	-0.017352	-0.017352	0	0	1089	0	54	3	12.6	59	2	0	0	0	72	72	212	358.9	0.	238.2	-267.1	2	6	412832594	43922263	3
235.413	11:00:5.413	37.299543819	-3.685777364	-0.137274	-0.154134	14.9736	0.20052	-0.018064	-0.018064	0	0	1089	0	54	3	12.6	59	2	0	0	0	72	72	212	358.9	0.	238.2	-267.1	2	6	412832300	43922203	3
235.663	11:00:5.663	37.299504451	-3.685788967	-0.134449	-0.154423	14.973407	0.213478	-0.01922	-0.01922	0	0	1089	0	54	3	12.6	59	2	0	0	0	72	72	212	358.9	0.	238.2	-267.1	2	6	412831864	43922097	3
235.913	11:00:5.913	37.299478439	-3.685797983	-0.13542	-0.154431	14.97531	0.213016	-0.019179	-0.019179	0	0	1089	0	54	3	12.6	59	2	0	0	0	72	72	212	358.9	0.	238.2	-267.1	2	6	412831576	43922015	3
236.163	11:00:6.163	37.299439861	-3.685813429	-0.340333	-0.204006	14.830397	2.092688	-0.053351	-0.019014	0	0	1089	0	54	3	12.6	59	2	0	0	0	73	73	213	351.8	0.	224.	-270.8	2	6	412831149	43921875	3
236.413	11:00:6.413	37.299414465	-3.685824933	-0.331586	-0.204541	14.8423	2.067873	-0.055819	-0.021482	0	0	1089	0	54	3	12.6	59	2	0	0	0	73	73	213	351.8	0.	224.	-270.8	2	6	412830868	43921771	3
236.663	11:00:6.663	37.299377035	-3.685844452	-0.299169	-0.141951	14.721094	2.762319	-0.003267	-0.024628	0	0	1089	0	54	3	12.6	59	2	0	0	0	73	73	213	351.8	0.	224.	-270.8	2	6	412830454	43921595	3
236.913	11:00:6.913	37.299352702	-3.685859237	-0.27848	-0.142062	14.727782	2.759427	-0.003564	-0.024926	0	0	1089	0	54	3	12.6	59	2	0	0	0	73	73	213	351.8	0.	224.	-270.8	2	6	412830185	43921462	3
237.163	11:00:7.163	37.299317761	-3.685884758	-0.228469	-0.143516	14.757341	2.677186	-0.011987	-0.033349	0	0	1089	0	54	3	12.6	59	2	0	0	0	74	74	214	347.7	0.	210.2	-276.9	2	6	412829799	43921233	3
237.413	11:00:7.413	37.299295386	-3.685903962	-0.194299	-0.1451	14.790272	2.589836	-0.020859	-0.042221	0	0	1089	0	54	3	12.6	59	2	0	0	0	74	74	214	347.7	0.	210.2	-276.9	2	6	412829552	43921061	3
237.663	11:00:7.663	37.299263655	-3.685935492	-0.07757	-0.08413	14.863254	2.261833	0.015916	-0.054619	0	0	1089	0	54	3	12.6	59	2	0	0	0	74	74	214	347.7	0.	210.2	-276.9	2	6	412829202	43920779	3
237.913	11:00:7.913	37.299243422	-3.685958213	-0.05464	-0.086609	14.919018	2.125422	0.002523	-0.068012	0	0	1089	0	54	3	12.6	59	2	0	0	0	74	74	214	347.7	0.	210.2	-276.9	2	6	412828979	43920576	3
238.163	11:00:8.163	37.299214460	-3.685994169	-0.047862	-0.088709	14.958358	2.004381	-0.009211	-0.079746	0	0	1097	0	57	2	12.6	59	2	0	0	0	76	76	215	348.1	0.	198.8	-286.4	2	6	412828660	43920255	3
238.413	11:00:8.413	37.299195838	-3.686018936	-0.052842	-0.090178	14.980464	1.915906	-0.017699	-0.088234	0	0	1097	0	57	2	12.6	59	2	0	0	0	76	76	215	348.1	0.	198.8	-286.4	2	6	412828455	43920034	3
238.663	11:00:8.663	37.299168486	-3.686057050	0.049226	-0.053445	15.112253	0.665285	-0.003201	-0.101361	0	0	1097	0	57	2	12.6	59	2	0	0	0	76	76	215	348.1	0.	198.8	-286.4	2	6	412828154	43919694	3
238.913	11:00:8.913	37.299150848	-3.686083067	0.029378	-0.056525	15.141207	0.496639	-0.01809	-0.116251	0	0	1097	0	57	2	12.6	59	2	0	0	0	76	76	215	348.1	0.	198.8	-286.4	2	6	412827960	43919462	3
239.163	11:00:9.163	37.299124570	-3.686122432	0.006169	-0.057604	15.15206	0.440095	-0.023028	-0.121188	0	0	1097	0	57	2	12.6	59	2	0	0	0	77	77	216	351.9	0.	188.8	-297.7	2	6	412827671	43919111	3
239.413	11:00:9.413	37.299107201	-3.686148789	-0.017887	-0.059195	15.166097	0.356131	-0.030309	-0.12847	0	0	1097	0	57	2	12.6	59	2	0	0	0	77	77	216	351.9	0.	188.8	-297.7	2	6	412827480	43918876	3
239.663	11:00:9.663	37.299081190	-3.686188608	0.045525	-0.065696	15.124357	1.373823	-0.035003	-0.130803	0	0	1097	0	57	2	12.6	59	2	0	0	0	77	77	216	351.9	0.	188.8	-297.7	2	6	412827194	43918521	3
239.913	11:00:9.913	37.299064090	-3.686215194	0.002423	-0.065274	15.132632	1.348605	-0.032998	-0.128797	0	0	1097	0	57	2	12.6	59	2	0	0	0	77	77	216	351.9	0.	188.8	-297.7	2	6	412827006	43918284	3
240.163	11:00:10.163	37.299038527	-3.686255580	-0.025562	-0.0654	15.139044	1.349315	-0.033054	-0.128853	0	0	1097	0	57	2	12.6	59	2	0	0	0	78	78	217	356.8	0.	179.2	-309.6	2	6	412826725	43917924	3
240.413	11:00:10.413	37.299021516	-3.686282392	-0.057674	-0.06405	15.145246	1.283566	-0.027803	-0.123602	0	0	1097	0	57	2	12.6	59	2	0	0	0	78	78	217	356.8	0.	179.2	-309.6	2	6	412826538	43917685	3
240.663	11:00:10.663	37.298996312	-3.686323121	-0.030502	-0.115311	14.897511	2.990309	-0.056404	-0.120576	0	0	1097	0	57	2	12.6	59	2	0	0	0	78	78	217	356.8	0.	179.2	-309.6	2	6	412826261	43917322	3
240.913	11:00:10.913	37.298979838	-3.686350502	-0.068183	-0.10977	14.937706	2.783434	-0.040856	-0.105028	0	0	1097	0	57	2	12.6	59	2	0	0	0	78	78	217	356.8	0.	179.2	-309.6	2	6	412826080	43917078	3
241.163	11:00:11.163	37.298955711	-3.686392030	-0.085366	-0.108352	14.941132	2.732577	-0.036989	-0.101161	0	0	1097	0	57	2	12.6	59	2	0	0	0	79	79	218	362.8	0.	170.	-321.7	2	6	412825815	43916708	3
241.413	11:00:11.413	37.298940044	-3.686420096	-0.108822	-0.103789	14.9755	2.554092	-0.023278	-0.087451	0	0	1097	0	57	2	12.6	59	2	0	0	0	79	79	218	362.8	0.	170.	-321.7	2	6	412825643	43916458	3
241.663	11:00:11.663	37.298917351	-3.686462991	-0.123799	-0.177005	14.740135	3.646483	-0.063589	-0.07653	0	0	1097	0	57	2	12.6	59	2	0	0	0	79	79	218	362.8	0.	170.	-321.7	2	6	412825394	43916076	3
241.913	11:00:11.913	37.298902850	-3.686492082	-0.140342	-0.168978	14.788623	3.393989	-0.044569	-0.057509	0	0	1097	0	57	2	12.6	59	2	0	0	0	79	79	218	362.8	0.	170.	-321.7	2	6	412825235	43915817	3
242.163	11:00:12.163	37.298882222	-3.686536463	-0.144657	-0.166112	14.803961	3.301965	-0.037533	-0.050474	0	0	1097	0	57	2	12.6	59	2	0	0	0	80	80	219	370.4	0.	162.	-334.4	2	6	412825009	43915422	3
242.413	11:00:12.413	37.298869427	-3.686566698	-0.150641	-0.161066	14.838018	3.134547	-0.024589	-0.037529	0	0	1097	0	57	2	12.6	59	2	0	0	0	80	80	219	370.4	0.	162.	-334.4	2	6	412824869	43915153	3
242.663	11:00:12.663	37.298851762	-3.686612911	-0.200955	-0.226135	14.797254	3.278743	-0.061639	-0.019396	0	0	1097	0	57	2	12.6	59	2	0	0	0	80	80	219	370.4	0.	162.	-334.4	2	6	412824676	43914742	3
242.913	11:00:12.913	37.298841033	-3.686644406	-0.197346	-0.219092	14.835439	3.065996	-0.044841	-0.002598	0	0	1097	0	57	2	12.6	59	2	0	0	0	80	80	219	370.4	0.	162.	-334.4	2	6	412824559	43914462	3
243.163	11:00:13.163	37.298826693	-3.686692454	-0.187993	-0.216942	14.850725	2.999076	-0.039494	0.002749	0	0	1097	0	57	2	12.6	59	2	0	0	0	82	82	220	380.	0.	155.5	-348.2	2	6	412824403	43914035	3
243.413	11:00:13.413	37.298818661	-3.686725102	-0.179939	-0.212346	14.88254	2.853703	-0.027774	0.014469	0	0	1070	0	58	3	12.6	59	2	0	0	0	82	82	220	380.	0.	155.5	-348.2	2	6	412824316	43913745	3
243.663	11:00:13.663	37.298808548	-3.686774881	-0.248647	-0.25205	15.012815	2.109297	-0.053929	0.030594	0	0	1070	0	58	3	12.6	59	2	0	0	0	82	82	220	380.	0.	155.5	-348.2	2	6	412824207	43913303	3
243.913	11:00:13.913	37.298803305	-3.686808457	-0.235988	-0.24978	15.032078	2.035693	-0.047702	0.03682	0	0	1070	0	58	3	12.6	59	2	0	0	0	82	82	220	380.	0.	155.5	-348.2	2	6	412824151	43913005	3
244.163	11:00:14.163	37.298797873	-3.686859182	-0.211976	-0.247014	15.049107	1.945356	-0.040007	0.044515	0	0	1070	0	58	3	12.6	59	2	0	0	0	83	83	221	391.9	0.	152.	-363.	2	6	412824094	43912555	3
244.413	11:00:14.413	37.298795691	-3.686893462	-0.183592	-0.244711	15.078833	1.867441	-0.033322	0.0512	0	0	1070	0	58	3	12.6	60	2	0	0	0	83	83	221	391.9	0.	152.	-363.	2	6	412824072	43912251	3
244.663	11:00:14.663	37.298795303	-3.686944797	-0.264605	-0.257251	15.204782	0.550518	-0.046437	0.054544	0	0	1070	0	58	3	12.6	60	2	0	0	0	83	83	221	391.9	0.	152.	-363.	2	6	412824071	43911796	3
244.913	11:00:14.913	37.298796636	-3.686979109	-0.246042	-0.257255	15.221331	0.549111	-0.046309	0.054672	0	0	1070	0	58	3	12.6	60	2	0	0	0	83	83	221	391.9	0.	152.	-363.	2	6	412824088	43911492	3
245.163	11:00:15.163	37.298801205	-3.687030489	-0.216299	-0.255501	15.243756	0.482413	-0.040212	0.060769	0	0	1070	0	58	3	12.6	60	2	0	0	0	84	84	222	405.8	0.	152.2	-378.1	2	6	412824142	43911037	3
245.413	11:00:15.413	37.298806056	-3.687064382	-0.180679	-0.257077	15.267493	0.538205	-0.045314	0.055667	0	0	1070	0	58	3	12.6	60	2	0	0	0	84	84	222	405.8	0.	152.2	-378.1	2	6	412824198	43910737	3
245.663	11:00:15.663	37.298815950	-3.687114569	-0.249158	-0.243959	15.264771	1.005403	-0.038778	0.047814	0	0	1070	0	58	3	12.6	60	2	0	0	0	84	84	222	405.8	0.	152.2	-378.1	2	6	412824311	43910293	3
245.913	11:00:15.913	37.298824142	-3.687147477	-0.228182	-0.245496	15.289268	0.941533	-0.044981	0.04161	0	0	1070	0	58	3	12.6	60	2	0	0	0	84	84	222	405.8	0.	152.2	-378.1	2	6	412824404	43910002	3
246.163	11:00:16.163	37.298838914	-3.687195903	-0.195459	-0.247121	15.318333	0.875206	-0.051385	0.035206	0	0	1070	0	58	3	12.6	60	2	0	0	0	85	85	223	420.9	0.	156.	-392.8	2	6	412824571	43909574	3
246.413	11:00:16.413	37.298850358	-3.687227487	-0.160823	-0.250334	15.362601	0.744169	-0.063923	0.022668	0	0	1070	0	58	3	12.6	60	2	0	0	0	85	85	223	420.9	0.	156.	-392.8	2	6	412824700	43909295	3
246.663	11:00:16.663	37.298869741	-3.687273586	-0.199329	-0.212249	15.244514	2.148697	-0.032587	0.013162	0	0	1070	0	58	3	12.6	60	2	0	0	0	85	85	223	420.9	0.	156.	-392.8	2	6	412824918	43908888	3
246.913	11:00:16.913	37.298884170	-3.687303391	-0.18061	-0.214925	15.292389	2.020411	-0.045509	0.00024	0	0	1070	0	58	3	12.6	60	2	0	0	0	85	85	223	420.9	0.	156.	-392.8	2	6	412825080	43908625	3
247.163	11:00:17.163	37.298907445	-3.687346592	-0.155901	-0.217942	15.331952	1.874824	-0.059983	-0.014234	0	0	1070	0	58	3	12.6	60	2	0	0	0	86	86	224	436.1	0.	163.5	-406.3	2	6	412825341	43908244	3
247.413	11:00:17.413	37.298924320	-3.687374389	-0.132523	-0.221562	15.386864	1.707318	-0.07639	-0.030641	0	0	1070	0	58	3	12.6	60	2	0	0	0	86	86	224	436.1	0.	163.5	-406.3	2	6	412825530	43907999	3
247.663	11:00:17.663	37.298951128	-3.687414575	-0.120914	-0.164561	15.296284	2.502427	-0.033448	-0.042518	0	0	1070	0	58	3	12.6	60	2	0	0	0	86	86	224	436.1	0.	163.5	-406.3	2	6	412825830	43907645	3
247.913	11:00:17.913	37.298969997	-3.687440359	-0.111294	-0.167246	15.332765	2.351857	-0.048492	-0.057562	0	0	1070	0	58	3	12.6	61	2	0	0	0	86	86	224	436.1	0.	163.5	-406.3	2	6	412826041	43907418	3
248.163	11:00:18.163	37.298999706	-3.687477638	-0.102373	-0.170822	15.393963	2.166083	-0.066747	-0.075818	0	0	1070	0	58	3	12.6	61	2	0	0	0	88	88	225	450.9	0.	173.8	-418.	2	6	412826373	43907090	3
248.413	11:00:18.413	37.299020209	-3.687501519	-0.098534	-0.174686	15.441943	1.962891	-0.086333	-0.095404	0	0	1089	0	60	1	12.6	61	2	0	0	0	88	88	225	450.9	0.	173.8	-418.	2	6	412826602	43906880	3
248.663	11:00:18.663	37.299051917	-3.687536109	-0.034939	-0.112428	15.464077	1.86142	-0.044657	-0.105775	0	0	1089	0	60	1	12.6	61	2	0	0	0	88	88	225	450.9	0.	173.8	-418.	2	6	412826956	43906576	3
248.913	11:00:18.913	37.299073692	-3.687558309	-0.037959	-0.114828	15.495241	1.723946	-0.057547	-0.118665	0	0	1089	0	60	1	12.6	61	2	0	0	0	88	88	225	450.9	0.	173.8	-418.	2	6	412827199	43906381	3
249.163	11:00:19.163	37.299107125	-3.687590657	-0.051306	-0.118	15.533242	1.546407	-0.073932	-0.13505	0	0	1089	0	60	1	12.6	61	2	0	0	0	89	89	226	464.9	0.	185.5	-428.1	2	6	412827572	43906097	3
249.413	11:00:19.413	37.299129718	-3.687611624	-0.064923	-0.120478	15.559577	1.41	-0.086321	-0.147439	0	0	1089	0	60	1	12.6	61	2	0	0	0	89	89	226	464.9	0.	185.5	-428.1	2	6	412827824	43905913	3
249.663	11:00:19.663	37.299164153	-3.687642289	0.019861	-0.078025	15.628507	0.321862	-0.063933	-0.158428	0	0	1089	0	60	1	12.6	61	2	0	0	0	89	89	226	464.9	0.	185.5	-428.1	2	6	412828208	43905644	3
249.913	11:00:19.913	37.299187292	-3.687662358	-0.006237	-0.079915	15.643689	0.226222	-0.072	-0.166495	0	0	1089	0	60	1	12.6	61	2	0	0	0	89	89	226	464.9	0.	185.5	-428.1	2	6	412828466	43905468	3
250.163	11:00:20.163	37.299222546	-3.687691676	-0.029723	-0.081271	15.650574	0.155106	-0.077949	-0.172443	0	0	1089	0	60	1	12.6	61	2	0	0	0	90	90	227	478.3	0.	198.2	-437.	2	6	412828859	43905211	3
250.413	11:00:20.413	37.299246230	-3.687710961	-0.055473	-0.08156	15.651932	0.140052	-0.079202	-0.173697	0	0	1089	0	60	1	12.6	61	2	0	0	0	90	90	227	478.3	0.	198.2	-437.	2	6	412829123	43905042	3
250.663	11:00:20.663	37.299281940	-3.687739381	0.01565	-0.080033	15.580736	1.545845	-0.076731	-0.175735	0	0	1089	0	60	1	12.6	61	2	0	0	0	90	90	227	478.3	0.	198.2	-437.	2	6	412829521	43904793	3
250.913	11:00:20.913	37.299305899	-3.687757990	-0.020751	-0.079868	15.578564	1.540316	-0.076307	-0.175312	0	0	1089	0	60	1	12.6	61	2	0	0	0	90	90	227	478.3	0.	198.2	-437.	2	6	412829788	43904630	3
251.163	11:00:21.163	37.299342246	-3.687785288	-0.049072	-0.079176	15.585414	1.505473	-0.073632	-0.172636	0	0	1089	0	60	1	12.6	61	2	0	0	0	91	91	228	491.4	0.	211.5	-445.3	2	6	412830193	43904391	3
251.413	11:00:21.413	37.299366569	-3.687803224	-0.078112	-0.077942	15.586438	1.451018	-0.069433	-0.168438	0	0	1089	0	60	1	12.6	61	2	0	0	0	91	91	228	491.4	0.	211.5	-445.3	2	6	412830464	43904234	3
251.663	11:00:21.663	37.299403192	-3.687829622	-0.04355	-0.120907	15.326008	3.155708	-0.086082	-0.159351	0	0	1089	0	60	1	12.6	61	2	0	0	0	91	91	228	491.4	0.	211.5	-445.3	2	6	412830872	43904003	3
251.913	11:00:21.913	37.299427971	-3.687846659	-0.076492	-0.11697	15.345422	3.015427	-0.075906	-0.149175	0	0	1089	0	60	1	12.6	61	2	0	0	0	91	91	228	491.4	0.	211.5	-445.3	2	6	412831148	43903854	3
252.163	11:00:22.163	37.299465326	-3.687871258	-0.096141	-0.112947	15.365024	2.868631	-0.065116	-0.138386	0	0	1089	0	60	1	12.6	60	2	0	0	0	92	92	229	504.3	0.	225.2	-452.9	2	6	412831564	43903639	3
252.413	11:00:22.413	37.299490563	-3.687886946	-0.118756	-0.109731	15.377975	2.749905	-0.056284	-0.129553	0	0	1089	0	60	1	12.6	60	2	0	0	0	92	92	229	504.3	0.	225.2	-452.9	2	6	412831845	43903502	3
